iterationName,wID,aID,origText,rt,response,tangram,targetAudience,uttLengthWords,trial_index,time_elapsed,gameId,playerId,trial_type
comprehension_batch2,5c60501d767686000100150c,600d3ea58fb5754ffeb2bea5,,2495.155000000057,Submit Response,,,,22,176844,,,html-button-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,Bunny Ears,3476.890000049025,100,E,,2,6,46583,YLWsekeYoH9Nw4RCZ,iw8xQKdDYweSkSWpQ,html-slider-response
comprehension_batch2,5f17496ef96a7d086a4606ee,600d3e8f8fb5754f8ac4fa7e,,2233.970000059344,Submit Response,,,,22,211322,,,html-button-response
comprehension_batch2,5ecc573f77a2291398063ed2,600d3e77f290344eda545714,Sitting man from side,23551.370000001043,G,F,,4,17,232984,CjJsbbMomSi4dHiNp,hPQF45fFkxYyWa9yi,html-button-response
comprehension_batch2,5ecc573f77a2291398063ed2,600d3e77f290344eda545714,Sitting man from side,2285.4150000021036,38,F,,4,18,235273,CjJsbbMomSi4dHiNp,hPQF45fFkxYyWa9yi,html-slider-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,"Those are squares, diamonds and triangles",7615.259999991395,B,B,,6,5,60367,Ko3v7THD2dqefyTAx,2iWCDAdpFvRCNSrEM,html-button-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,"Those are squares, diamonds and triangles",4083.104999968782,42,B,,6,6,64454,Ko3v7THD2dqefyTAx,2iWCDAdpFvRCNSrEM,html-slider-response
comprehension_batch2,5f7b2d43d76dea07bbf5b9bb,600d3e5c4362e350de123384,A dancer with their leg lifted and having a hump on the back,40739.799999999814,A,A,,13,15,268394,76iJQ4QXdyAcYKseZ,NiKAGZngti7bqNjn2,html-button-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,"Looks like a person kneeling down praying, the diamond shaped head is off centre, feet are a triangle shape behind the person",9699.360000086017,B,B,,22,7,56288,fbBEYS2xBiuER4yog,9uGM2BcYH4hk2uSzX,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,,170931.88499996904,I consent to participate.,,,,1,236139,,,html-button-response
comprehension_batch2,5f4fbdb2984fc80bf3783a4a,600d3e6e7d3fa64ef3b27b69,Looks like a priest with a tray in his hands,21968.010000000504,D,D,,10,19,253181,pCBFGvhS95qp75Kj2,yyJmyrtMsKAeJFXQT,html-button-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,"Looks like a person kneeling down praying, the diamond shaped head is off centre, feet are a triangle shape behind the person",2629.3649999424815,100,B,,22,8,58920,fbBEYS2xBiuER4yog,9uGM2BcYH4hk2uSzX,html-slider-response
comprehension_batch2,5f7b2d43d76dea07bbf5b9bb,600d3e5c4362e350de123384,A dancer with their leg lifted and having a hump on the back,4374.374999999884,75,A,,13,16,272774,76iJQ4QXdyAcYKseZ,NiKAGZngti7bqNjn2,html-slider-response
comprehension_batch2,5eb9c778d06cf60ef8ed5a7b,600d3e8f36656d50c2ff0e71,Diamond head man closed body. Looks like he is sitting on his knees,15497.205000021495,H,H,,13,19,198523,hMRQdqJMNnJdkQdaZ,Se2oABguii2GSqBnh,html-button-response
comprehension_batch2,5ecc573f77a2291398063ed2,600d3e77f290344eda545714,Flying ghost with both hands up,9746.760000001814,C,C,,6,19,245024,XFepLi46hdo8jijkQ,k2rn7JafucZ87tLDN,html-button-response
comprehension_batch2,5f4fbdb2984fc80bf3783a4a,600d3e6e7d3fa64ef3b27b69,Looks like a priest with a tray in his hands,2972.3750000011933,77,D,,10,20,256158,pCBFGvhS95qp75Kj2,yyJmyrtMsKAeJFXQT,html-slider-response
comprehension_batch2,5ecc573f77a2291398063ed2,600d3e77f290344eda545714,Flying ghost with both hands up,2151.750000000902,92,C,,6,20,247179,XFepLi46hdo8jijkQ,k2rn7JafucZ87tLDN,html-slider-response
comprehension_batch2,5eb9c778d06cf60ef8ed5a7b,600d3e8f36656d50c2ff0e71,Diamond head man closed body. Looks like he is sitting on his knees,3296.894999977667,73,H,,13,20,201821,hMRQdqJMNnJdkQdaZ,Se2oABguii2GSqBnh,html-slider-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,click the first one from the left,4190.425000037067,G,catch,catch,0,9,63113,catch,catch,html-button-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,This one is just weird. Probably resembles a dancer,9004.865000024438,G,G,,9,7,73466,gevP48xWek252Nr68,2KrP2MJYyvmTxWwgv,html-button-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,click the first one from the left,2914.875000016764,100,catch,catch,0,10,66030,catch,catch,html-slider-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,This one is just weird. Probably resembles a dancer,2950.7449999218807,68,G,,9,8,76421,gevP48xWek252Nr68,2KrP2MJYyvmTxWwgv,html-slider-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,click the first one from the left,7663.570000091568,G,catch,catch,0,9,84090,catch,catch,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,,20073.56500008609,,,,,2,256214,,,html-keyboard-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,click the first one from the left,4920.825000037439,100,catch,catch,0,10,89014,catch,catch,html-slider-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,click the first one from the left,10057.559999986552,G,catch,catch,0,3,266276,catch,catch,html-button-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,Just a sitting person looking to the left side,7653.969999984838,F,F,,9,11,96673,LiXLPe9s6Cnxdjtxv,rzzTajaydncxQgw2F,html-button-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,Just a sitting person looking to the left side,2555.5099999764934,59,F,,9,12,99233,LiXLPe9s6Cnxdjtxv,rzzTajaydncxQgw2F,html-slider-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,It looks like high heel on the side,24624.814999988303,H,G,,8,11,90658,HkiKxqzW8QB5kJNEB,SvorbMj2XjMKB6Zfy,html-button-response
comprehension_batch2,5eb9c778d06cf60ef8ed5a7b,600d3e8f36656d50c2ff0e71,,28224.6500000183,,,,,21,230047,,,survey-html-form
comprehension_batch2,5eb9c778d06cf60ef8ed5a7b,600d3e8f36656d50c2ff0e71,,1270.5199999909382,Submit Response,,,,22,231319,,,html-button-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,It looks like high heel on the side,2476.2249999912456,5,G,,8,12,93137,HkiKxqzW8QB5kJNEB,SvorbMj2XjMKB6Zfy,html-slider-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,click the first one from the left,7013.90999997966,100,catch,catch,0,4,273293,catch,catch,html-slider-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,open arms,2731.5350000280887,C,C,,2,13,95872,NLsYdbJ2XrBW64HqK,9hRopcMnnYmR9e2dW,html-button-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,rabbit looking to the right,6434.5350000076,E,E,,5,13,105672,RXcJQ3BxKX2p7ifiG,yWRdsvdGgjJib8TGk,html-button-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,open arms,1945.0199999846518,99,C,,2,14,97819,NLsYdbJ2XrBW64HqK,9hRopcMnnYmR9e2dW,html-slider-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,rabbit looking to the right,3308.915000059642,61,E,,5,14,108986,RXcJQ3BxKX2p7ifiG,yWRdsvdGgjJib8TGk,html-slider-response
comprehension_batch2,5f7b2d43d76dea07bbf5b9bb,600d3e5c4362e350de123384,contemplating guy,40139.91000000032,F,F,,2,17,312926,d9p3wuzB2BQYCy7zP,uefqbKWbBYsSeJE88,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,Just sitting down,7845.639999955893,F,F,,3,5,281143,d9p3wuzB2BQYCy7zP,BGeqchdkvshi65XDN,html-button-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,man sitting down,3771.970000001602,F,F,,3,15,101594,hMRQdqJMNnJdkQdaZ,EMNqg8kGmuf4rqgkR,html-button-response
comprehension_batch2,5f7b2d43d76dea07bbf5b9bb,600d3e5c4362e350de123384,contemplating guy,3120.739999999816,71,F,,2,18,316052,d9p3wuzB2BQYCy7zP,uefqbKWbBYsSeJE88,html-slider-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,man sitting down,2414.0700000571087,100,F,,3,16,104011,hMRQdqJMNnJdkQdaZ,EMNqg8kGmuf4rqgkR,html-slider-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,Just sitting down,2736.979999928735,70,F,,3,6,283883,d9p3wuzB2BQYCy7zP,BGeqchdkvshi65XDN,html-slider-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,hands in front hrizontially,3771.1500000441447,D,D,,4,17,107786,JP4KRrdASPaZ6Yooo,k6aatfn6D3cGqmLKj,html-button-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,hands in front hrizontially,2353.5200000042096,99,D,,4,18,110142,JP4KRrdASPaZ6Yooo,k6aatfn6D3cGqmLKj,html-slider-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,"sliding, falling, arms up",11483.015000005253,C,C,,4,15,120474,znqg5oiJkLubdmf2a,5Q6MByedLGJZsKkSg,html-button-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,"sliding, falling, arms up",2367.519999970682,60,C,,4,16,122846,znqg5oiJkLubdmf2a,5Q6MByedLGJZsKkSg,html-slider-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,It's a baby or directly looking at you person,6380.680000060238,H,H,,10,19,116527,9wpj9KkiFEADFNfx8,AQ7Rw7b42BTvhgRbJ,html-button-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,guy with no arms standing up,3652.8749999124557,H,H,,6,17,126505,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,html-button-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,It's a baby or directly looking at you person,2484.859999967739,97,H,,10,20,119015,9wpj9KkiFEADFNfx8,AQ7Rw7b42BTvhgRbJ,html-slider-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,guy with no arms standing up,3491.5849999524653,63,H,,6,18,130000,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,html-slider-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,looks like someone standing on one leg with their arms up,16655.01500002574,A,A,,11,7,300541,vKJfPn5PH2B49D7Ko,sjjqCYRPsTMJmqHKy,html-button-response
comprehension_batch2,5f7b2d43d76dea07bbf5b9bb,600d3e5c4362e350de123384,Kneeking,22182.555000000342,B,B,,1,19,338241,znqg5oiJkLubdmf2a,j6hbY87Cv8JQ3pzuB,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,looks like someone standing on one leg with their arms up,5089.140000054613,53,A,,11,8,305632,vKJfPn5PH2B49D7Ko,sjjqCYRPsTMJmqHKy,html-slider-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,Dancing man with one leg up,6336.550000007264,A,A,,6,19,136342,JP4KRrdASPaZ6Yooo,o7sPurKB299KjuJK5,html-button-response
comprehension_batch2,5f7b2d43d76dea07bbf5b9bb,600d3e5c4362e350de123384,Kneeking,3923.555000000284,60,B,,1,20,342170,znqg5oiJkLubdmf2a,j6hbY87Cv8JQ3pzuB,html-slider-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,bunny ears,3649.559999932535,E,E,,2,9,309285,WYftRDkmrSjsHDx7x,MXrLRWDEy9T8DeiQv,html-button-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,Dancing man with one leg up,2911.8800000287592,66,A,,6,20,139258,JP4KRrdASPaZ6Yooo,o7sPurKB299KjuJK5,html-slider-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,bunny ears,1979.3050000444055,100,E,,2,10,311266,WYftRDkmrSjsHDx7x,MXrLRWDEy9T8DeiQv,html-slider-response
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,,17397.499999962747,,,,,21,136416,,,survey-html-form
comprehension_batch2,5ecc573f77a2291398063ed2,600d3e77f290344eda545714,,76373.71500000154,,,,,21,323553,,,survey-html-form
comprehension_batch2,5d7036ba34c25f0019dc23e8,600d3e87d40c4628f115f4d3,,2452.295000082813,Submit Response,,,,22,138872,,,html-button-response
comprehension_batch2,5ecc573f77a2291398063ed2,600d3e77f290344eda545714,,1542.975000000326,Submit Response,,,,22,325100,,,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,Standing on two feet up straight with a diamond head,9423.6099999398,D,D,,10,11,320693,znqg5oiJkLubdmf2a,dZKMMu9w2nMjC6YtK,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,Standing on two feet up straight with a diamond head,2470.6699999514967,100,D,,10,12,323166,znqg5oiJkLubdmf2a,dZKMMu9w2nMjC6YtK,html-slider-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,"kneeling, open arms",6333.54500005953,B,B,,3,13,329502,znqg5oiJkLubdmf2a,5Q6MByedLGJZsKkSg,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,"kneeling, open arms",5760.420000064187,100,B,,3,14,335265,znqg5oiJkLubdmf2a,5Q6MByedLGJZsKkSg,html-slider-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,,2508.3050000248477,,,,,0,2577,,,html-keyboard-response
comprehension_batch2,5f4fbdb2984fc80bf3783a4a,600d3e6e7d3fa64ef3b27b69,,111113.3299999965,,,,,21,367311,,,survey-html-form
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,"Looks like a person flying with their arms out either side of them, has no visible legs and the image is slanted sideways.",19800.18000002019,C,C,,24,15,355069,fbBEYS2xBiuER4yog,9uGM2BcYH4hk2uSzX,html-button-response
comprehension_batch2,5f4fbdb2984fc80bf3783a4a,600d3e6e7d3fa64ef3b27b69,,2848.2750000003143,Submit Response,,,,22,370163,,,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,"Looks like a person flying with their arms out either side of them, has no visible legs and the image is slanted sideways.",2048.910000012256,100,C,,24,16,357121,fbBEYS2xBiuER4yog,9uGM2BcYH4hk2uSzX,html-slider-response
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,,51049.48000004515,,,,,21,190314,,,survey-html-form
comprehension_batch2,5e2a0c147554ec075dcd5030,600d3e67685f794b6a4d170b,,1979.0599999250844,Submit Response,,,,22,192297,,,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,"dancer, square head to the left, two triangles to the right",9797.259999904782,G,G,,11,17,366921,zEBta7eAuxvtkjmTX,vNaGhMY44ag8WvoJa,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,"dancer, square head to the left, two triangles to the right",2841.1599999526516,100,G,,11,18,369764,zEBta7eAuxvtkjmTX,vNaGhMY44ag8WvoJa,html-slider-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,,27666.5750000393,I consent to participate.,,,,1,30252,,,html-button-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,,4543.8950000097975,,,,,2,34798,,,html-keyboard-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,the one facing us,6697.090000030585,H,H,,4,3,41501,ytHtL6X7FZLgNXnib,P7HQiz27Z69wYJo3Z,html-button-response
comprehension_batch2,5f7b2d43d76dea07bbf5b9bb,600d3e5c4362e350de123384,,73468.21999999974,,,,,21,415643,,,survey-html-form
comprehension_batch2,5f7b2d43d76dea07bbf5b9bb,600d3e5c4362e350de123384,,3215.079999999958,Submit Response,,,,22,418865,,,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,Flat uniform shapes or a person kneeling to pray.,15665.265000076033,H,H,,10,19,385432,YLWsekeYoH9Nw4RCZ,iw8xQKdDYweSkSWpQ,html-button-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,Flat uniform shapes or a person kneeling to pray.,2275.290000019595,18,H,,10,20,387710,YLWsekeYoH9Nw4RCZ,iw8xQKdDYweSkSWpQ,html-slider-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,the one facing us,6288.270000019111,86,H,,4,4,47795,ytHtL6X7FZLgNXnib,P7HQiz27Z69wYJo3Z,html-slider-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,"the one with the strange tilted triangle and kneeling, a little deformed you can say",21190.034999977797,B,B,,15,5,68989,aLuopkgfJ8GHWfPNP,7vPD38TZf7F6AQSB3,html-button-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,"the one with the strange tilted triangle and kneeling, a little deformed you can say",4902.639999985695,100,B,,15,6,73895,aLuopkgfJ8GHWfPNP,7vPD38TZf7F6AQSB3,html-slider-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,person sitting,3957.7750000171363,F,F,,2,7,77857,LiXLPe9s6Cnxdjtxv,iq8k7nXW3gsbiMbjq,html-button-response
comprehension_batch2,5e3af1046218720332ff9cea,600d3d0c29e454411ca6cf7c,,17113.815000000046,,,,,0,20336,,,html-keyboard-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,person sitting,4782.735000015236,99,F,,2,8,82642,LiXLPe9s6Cnxdjtxv,iq8k7nXW3gsbiMbjq,html-slider-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,,37787.750000017695,,,,,21,425500,,,survey-html-form
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,man kicking on one foot,9685.90000004042,A,A,,5,9,92330,vkbunGDg7rfy7MdPD,7sCNtPyG5JFnRqCdT,html-button-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,man kicking on one foot,3073.615000001155,83,A,,5,10,95406,vkbunGDg7rfy7MdPD,7sCNtPyG5JFnRqCdT,html-slider-response
comprehension_batch2,5ae1c385b0d05100015d0978,600d3e3c7fe6de2a4881cbea,,266133,,,,,21,481855,,,survey-html-form
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,"looks like dancer, has a square to the left and two triangles to the right",11859.195000026375,G,G,,15,11,107269,zEBta7eAuxvtkjmTX,vNaGhMY44ag8WvoJa,html-button-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,,913.3450000081211,,,,,0,966,,,html-keyboard-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,"looks like dancer, has a square to the left and two triangles to the right",3202.0800000755116,100,G,,15,12,110473,zEBta7eAuxvtkjmTX,vNaGhMY44ag8WvoJa,html-slider-response
comprehension_batch2,5e3af1046218720332ff9cea,600d3d0c29e454411ca6cf7c,,29159.550000000076,I consent to participate.,,,,1,49508,,,html-button-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,Looks like a person that is flying/falling,4860.089999972843,C,C,,8,13,115336,pCBFGvhS95qp75Kj2,yyJmyrtMsKAeJFXQT,html-button-response
comprehension_batch2,5e3af1046218720332ff9cea,600d3d0c29e454411ca6cf7c,,6813.289999999935,,,,,2,56330,,,html-keyboard-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,Looks like a person that is flying/falling,3202.1549999481067,99,C,,8,14,118540,pCBFGvhS95qp75Kj2,yyJmyrtMsKAeJFXQT,html-slider-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,click the first one from the left,5868.690000032075,G,catch,catch,0,15,124412,catch,catch,html-button-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,click the first one from the left,3898.975000018254,100,catch,catch,0,16,128314,catch,catch,html-slider-response
comprehension_batch2,5fa5a1808cb9270d32352f95,600d3e7df290344fd0f9e718,,43487.30000003707,Submit Response,,,,22,468991,,,html-button-response
comprehension_batch2,5e3af1046218720332ff9cea,600d3d0c29e454411ca6cf7c,zombie,13056.545000000027,B,A,,1,3,69398,RfQj6i5FTEKewPtdP,ozxL7gp6r7bDGzetz,html-button-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,,22886.19499997003,I consent to participate.,,,,1,23862,,,html-button-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,,3473.259999998845,,,,,2,27339,,,html-keyboard-response
comprehension_batch2,5e3af1046218720332ff9cea,600d3d0c29e454411ca6cf7c,zombie,6186.800000000061,0,A,,1,4,75642,RfQj6i5FTEKewPtdP,ozxL7gp6r7bDGzetz,html-slider-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,This most round shape. Something like a potato :D,5265.79999999376,H,H,,9,3,32615,LiXLPe9s6Cnxdjtxv,rzzTajaydncxQgw2F,html-button-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,rabbit looking right,13728.984999936074,E,E,,3,17,142047,RXcJQ3BxKX2p7ifiG,yWRdsvdGgjJib8TGk,html-button-response
comprehension_batch2,5e3af1046218720332ff9cea,600d3d0c29e454411ca6cf7c,looks like a potato,6055.870000000024,H,H,,4,5,81713,LiXLPe9s6Cnxdjtxv,iq8k7nXW3gsbiMbjq,html-button-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,rabbit looking right,4576.185000012629,74,E,,3,18,146626,RXcJQ3BxKX2p7ifiG,yWRdsvdGgjJib8TGk,html-slider-response
comprehension_batch2,5e3af1046218720332ff9cea,600d3d0c29e454411ca6cf7c,looks like a potato,3812.620000000039,89,H,,4,6,85533,LiXLPe9s6Cnxdjtxv,iq8k7nXW3gsbiMbjq,html-slider-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,This most round shape. Something like a potato :D,7837.274999998044,68,H,,9,4,40460,LiXLPe9s6Cnxdjtxv,rzzTajaydncxQgw2F,html-slider-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,Standing both feet,6723.8049999577925,D,D,,3,19,153355,znqg5oiJkLubdmf2a,5Q6MByedLGJZsKkSg,html-button-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,"It looks like it's praying and has a diamond on head, hands on the left",6507.295000017621,D,D,,16,5,46975,aLuopkgfJ8GHWfPNP,Q6SRkZJRdjCHvmN38,html-button-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,"It looks like it's praying and has a diamond on head, hands on the left",2694.130000018049,91,D,,16,6,49674,aLuopkgfJ8GHWfPNP,Q6SRkZJRdjCHvmN38,html-slider-response
comprehension_batch2,5db974ac2f6766000d3fd03e,600d3e72c81ec44125c76640,Standing both feet,4857.435000012629,100,D,,3,20,158215,znqg5oiJkLubdmf2a,5Q6MByedLGJZsKkSg,html-slider-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,rabbit ears,1604.894999996759,E,G,,2,7,51289,gevP48xWek252Nr68,v8BQYnahpsx6vNSgg,html-button-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,rabbit ears,2492.310000001453,100,G,,2,8,53785,gevP48xWek252Nr68,v8BQYnahpsx6vNSgg,html-slider-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,It has bunny ears on the top,3187.7049999893643,E,E,,7,9,56978,HkiKxqzW8QB5kJNEB,SvorbMj2XjMKB6Zfy,html-button-response
comprehension_batch2,5e3af1046218720332ff9cea,600d3d0c29e454411ca6cf7c,both legs on the ground and nboth hands on the right,19167.619999999937,D,D,,11,7,104712,WXEAiwy3fGXsLfgTM,yGpY3B6jvDaHxJEYk,html-button-response
comprehension_batch2,5e3af1046218720332ff9cea,600d3d0c29e454411ca6cf7c,both legs on the ground and nboth hands on the right,4098.814999999944,1,D,,11,8,108821,WXEAiwy3fGXsLfgTM,yGpY3B6jvDaHxJEYk,html-slider-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,It has bunny ears on the top,12139.38499998767,47,E,,7,10,69121,HkiKxqzW8QB5kJNEB,SvorbMj2XjMKB6Zfy,html-slider-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,He looks like a drunk dancer,3726.7350000329316,C,A,,6,11,72854,76iJQ4QXdyAcYKseZ,up6Jjy6x3SYuzkRrC,html-button-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,He looks like a drunk dancer,2686.8300000205636,61,A,,6,12,75546,76iJQ4QXdyAcYKseZ,up6Jjy6x3SYuzkRrC,html-slider-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,click the first one from the left,6307.044999965001,B,catch,catch,0,13,81860,catch,catch,html-button-response
comprehension_batch2,5e3af1046218720332ff9cea,600d3d0c29e454411ca6cf7c,"Looks like a person kneeling down praying, the diamond shaped head is off centre, feet are a triangle shape behind the person",21672.194999999978,B,B,,22,9,130506,fbBEYS2xBiuER4yog,9uGM2BcYH4hk2uSzX,html-button-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,click the first one from the left,4376.329999999143,56,catch,catch,0,14,86241,catch,catch,html-slider-response
comprehension_batch2,5feb533f509c7e3e8e5f7bbc,600d3d1862ad8d4e8c022fd1,A man falling backwards with his arms raised,3543.9100000075996,C,C,,8,15,89793,vkbunGDg7rfy7MdPD,bdvW5J5HSm9CWAmvL,html-button-response
comprehension_batch2,5e3af1046218720332ff9cea,600d3d0c29e454411ca6cf7c,"Looks like a person kneeling down praying, the diamond shaped head is off centre, feet are a triangle shape behind the person",5603.510000000038,100,B,,22,10,136121,fbBEYS2xBiuER4yog,9uGM2BcYH4hk2uSzX,html-slider-response
