model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  condition,partnerID,partner,val,
Listener,5,5,0.9,0.01,44,12,2,partner4,group2,0.429375,
Listener,5,5,0.9,0.01,45,12,2,partner4,group2,0.421,
Listener,5,5,0.9,0.01,46,12,2,partner4,group2,0.365375,
Listener,5,5,0.9,0.01,47,12,2,partner4,group2,0.344,
Listener,5,5,0.9,0.01,48,12,2,partner4,group2,0.477625,
Listener,5,5,0.9,0.01,49,12,2,partner4,group2,0.534875,
Listener,5,5,0.9,0.01,50,12,2,partner4,group2,0.291875,
Listener,5,5,0.9,0.01,51,12,2,partner4,group2,0.5395,
Listener,5,5,0.9,0.01,52,12,2,partner4,group2,0.544625,
Listener,5,5,0.9,0.01,53,12,2,partner4,group2,0.468375,
Listener,5,5,0.9,0.01,54,12,2,partner4,group2,0.428125,
Listener,5,5,0.9,0.01,55,12,2,partner4,group2,0.53875,
Listener,5,5,0.9,0.01,56,12,2,partner4,group2,0.396875,
Listener,5,5,0.9,0.01,57,12,2,partner4,group2,0.636125,
Listener,5,5,0.9,0.01,58,12,2,partner4,group2,0.610375,
Listener,5,5,0.9,0.01,59,12,2,partner4,group2,0.422625,
Listener,5,5,0.9,0.01,60,12,2,partner4,group2,0.626625,
Listener,5,5,0.9,0.01,61,12,2,partner4,group2,0.522875,
Listener,5,5,0.9,0.01,62,12,2,partner4,group2,0.188375,
Listener,5,5,0.9,0.01,63,12,2,partner4,group2,0.596625,
Listener,5,5,0.9,0.01,64,12,2,partner4,group2,0.7295,
Listener,5,5,0.9,0.01,65,12,2,partner4,group2,0.69775,
Listener,5,5,0.9,0.01,66,12,2,partner4,group2,0.499,
Listener,5,5,0.9,0.01,67,12,2,partner4,group2,0.291125,
Listener,5,5,0.9,0.01,68,12,2,partner4,group2,0.525625,
Listener,5,5,0.9,0.01,69,12,2,partner4,group2,0.528,
Listener,5,5,0.9,0.01,70,12,2,partner4,group2,0.30875,
Listener,5,5,0.9,0.01,71,12,2,partner4,group2,0.395,
Listener,5,5,0.9,0.01,72,12,2,partner4,group2,0.735125,
Listener,5,5,0.9,0.01,73,12,2,partner4,group2,0.6015,
Listener,5,5,0.9,0.01,74,12,2,partner4,group2,0.60125,
Listener,5,5,0.9,0.01,75,12,2,partner4,group2,0.36975,
Listener,5,5,0.9,0.01,76,12,2,partner4,group2,0.338375,
Listener,5,5,0.9,0.01,77,12,2,partner4,group2,0.495625,
Listener,5,5,0.9,0.01,78,12,2,partner4,group2,0.518375,
Listener,5,5,0.9,0.01,79,12,2,partner4,group2,0.486,
Listener,5,5,0.9,0.01,80,12,2,partner4,group2,0.441375,
Listener,5,5,0.9,0.01,81,12,2,partner4,group2,0.368,
Listener,5,5,0.9,0.01,82,12,2,partner4,group2,0.30725,
Listener,5,5,0.9,0.01,83,12,2,partner4,group2,0.565125,
Listener,5,5,0.9,0.01,84,12,2,partner4,group2,0.4055,
Listener,5,5,0.9,0.01,85,12,2,partner4,group2,0.426875,
Listener,5,5,0.9,0.01,86,12,2,partner4,group2,0.5805,
Listener,5,5,0.9,0.01,87,12,2,partner4,group2,0.57125,
Listener,5,5,0.9,0.01,88,12,2,partner4,group2,0.423125,
Listener,5,5,0.9,0.01,89,12,2,partner4,group2,0.44575,
Listener,5,5,0.9,0.01,90,12,2,partner4,group2,0.358375,
Listener,5,5,0.9,0.01,91,12,2,partner4,group2,0.51625,
Listener,5,5,0.9,0.01,92,12,2,partner4,group2,0.504625,
Listener,5,5,0.9,0.01,93,12,2,partner4,group2,0.84225,
Listener,5,5,0.9,0.01,94,12,2,partner4,group2,0.42225,
Listener,5,5,0.9,0.01,95,12,2,partner4,group2,0.561375,
Listener,5,5,0.9,0.01,96,12,2,partner4,group2,0.45725,
Listener,5,5,0.9,0.01,97,12,2,partner4,group2,0.235375,
Listener,5,5,0.9,0.01,98,12,2,partner4,group2,0.293875,
Listener,5,5,0.9,0.01,99,12,2,partner4,group2,0.4755,0.49359
Listener,5,5,0.9,0.01,0,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,1,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,2,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,3,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,4,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,5,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,6,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,7,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,8,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,9,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,10,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,11,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,12,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,13,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,14,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,15,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,16,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,17,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,18,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,19,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,20,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,21,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,22,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,23,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,24,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,25,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,26,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,27,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,28,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,29,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,30,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,31,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,32,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,33,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,34,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,35,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,36,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,37,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,38,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,39,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,40,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,41,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,42,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,43,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,44,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,45,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,46,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,47,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,48,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,49,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,50,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,51,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,52,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,53,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,54,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,55,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,56,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,57,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,58,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,59,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,60,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,61,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,62,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,63,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,64,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,65,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,66,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,67,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,68,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,69,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,70,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,71,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,72,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,73,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,74,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,75,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,76,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,77,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,78,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,79,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,80,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,81,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,82,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,83,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,84,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,85,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,86,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,87,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,88,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,89,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,90,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,91,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,92,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,93,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,94,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,95,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,96,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,97,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,98,13,3,partner1,group1,1,
Listener,5,5,0.9,0.01,99,13,3,partner1,group1,1,1
Listener,5,5,0.9,0.01,0,13,3,partner2,group1,0.043375,
Listener,5,5,0.9,0.01,1,13,3,partner2,group1,0.144875,
Listener,5,5,0.9,0.01,2,13,3,partner2,group1,0.06175,
Listener,5,5,0.9,0.01,3,13,3,partner2,group1,0.02475,
Listener,5,5,0.9,0.01,4,13,3,partner2,group1,0.1755,
Listener,5,5,0.9,0.01,5,13,3,partner2,group1,0.101125,
Listener,5,5,0.9,0.01,6,13,3,partner2,group1,0.088625,
Listener,5,5,0.9,0.01,7,13,3,partner2,group1,0.051625,
Listener,5,5,0.9,0.01,8,13,3,partner2,group1,0.212,
Listener,5,5,0.9,0.01,9,13,3,partner2,group1,0.06225,
Listener,5,5,0.9,0.01,10,13,3,partner2,group1,0.03575,
Listener,5,5,0.9,0.01,11,13,3,partner2,group1,0.091125,
Listener,5,5,0.9,0.01,12,13,3,partner2,group1,0.04125,
Listener,5,5,0.9,0.01,13,13,3,partner2,group1,0.08,
Listener,5,5,0.9,0.01,14,13,3,partner2,group1,0.079875,
Listener,5,5,0.9,0.01,15,13,3,partner2,group1,0.014625,
Listener,5,5,0.9,0.01,16,13,3,partner2,group1,0.07125,
Listener,5,5,0.9,0.01,17,13,3,partner2,group1,0.075125,
Listener,5,5,0.9,0.01,18,13,3,partner2,group1,0.039,
Listener,5,5,0.9,0.01,19,13,3,partner2,group1,0.081875,
Listener,5,5,0.9,0.01,20,13,3,partner2,group1,0.0765,
Listener,5,5,0.9,0.01,21,13,3,partner2,group1,0.0965,
Listener,5,5,0.9,0.01,22,13,3,partner2,group1,0.166625,
Listener,5,5,0.9,0.01,23,13,3,partner2,group1,0.182625,
Listener,5,5,0.9,0.01,24,13,3,partner2,group1,0.062375,
Listener,5,5,0.9,0.01,25,13,3,partner2,group1,0.058375,
Listener,5,5,0.9,0.01,26,13,3,partner2,group1,0.057625,
Listener,5,5,0.9,0.01,27,13,3,partner2,group1,0.150125,
Listener,5,5,0.9,0.01,28,13,3,partner2,group1,0.075625,
Listener,5,5,0.9,0.01,29,13,3,partner2,group1,0.23675,
Listener,5,5,0.9,0.01,30,13,3,partner2,group1,0.118875,
Listener,5,5,0.9,0.01,31,13,3,partner2,group1,0.079125,
Listener,5,5,0.9,0.01,32,13,3,partner2,group1,0.12175,
Listener,5,5,0.9,0.01,33,13,3,partner2,group1,0.107375,
Listener,5,5,0.9,0.01,34,13,3,partner2,group1,0.041875,
Listener,5,5,0.9,0.01,35,13,3,partner2,group1,0.084875,
Listener,5,5,0.9,0.01,36,13,3,partner2,group1,0.0965,
Listener,5,5,0.9,0.01,37,13,3,partner2,group1,0.02375,
Listener,5,5,0.9,0.01,38,13,3,partner2,group1,0.107,
Listener,5,5,0.9,0.01,39,13,3,partner2,group1,0.021125,
Listener,5,5,0.9,0.01,40,13,3,partner2,group1,0.10725,
Listener,5,5,0.9,0.01,41,13,3,partner2,group1,0.084125,
Listener,5,5,0.9,0.01,42,13,3,partner2,group1,0.023875,
Listener,5,5,0.9,0.01,43,13,3,partner2,group1,0.03575,
Listener,5,5,0.9,0.01,44,13,3,partner2,group1,0.0555,
Listener,5,5,0.9,0.01,45,13,3,partner2,group1,0.16175,
Listener,5,5,0.9,0.01,46,13,3,partner2,group1,0.022,
Listener,5,5,0.9,0.01,47,13,3,partner2,group1,0.058875,
Listener,5,5,0.9,0.01,48,13,3,partner2,group1,0.03725,
Listener,5,5,0.9,0.01,49,13,3,partner2,group1,0.0515,
Listener,5,5,0.9,0.01,50,13,3,partner2,group1,0.06575,
Listener,5,5,0.9,0.01,51,13,3,partner2,group1,0.0155,
Listener,5,5,0.9,0.01,52,13,3,partner2,group1,0.139375,
Listener,5,5,0.9,0.01,53,13,3,partner2,group1,0.135875,
Listener,5,5,0.9,0.01,54,13,3,partner2,group1,0.1175,
Listener,5,5,0.9,0.01,55,13,3,partner2,group1,0.0255,
Listener,5,5,0.9,0.01,56,13,3,partner2,group1,0.064375,
Listener,5,5,0.9,0.01,57,13,3,partner2,group1,0.031,
Listener,5,5,0.9,0.01,58,13,3,partner2,group1,0.04375,
Listener,5,5,0.9,0.01,59,13,3,partner2,group1,0.30925,
Listener,5,5,0.9,0.01,60,13,3,partner2,group1,0.083375,
Listener,5,5,0.9,0.01,61,13,3,partner2,group1,0.093375,
Listener,5,5,0.9,0.01,62,13,3,partner2,group1,0.105125,
Listener,5,5,0.9,0.01,63,13,3,partner2,group1,0.12225,
Listener,5,5,0.9,0.01,64,13,3,partner2,group1,0.104625,
Listener,5,5,0.9,0.01,65,13,3,partner2,group1,0.02375,
Listener,5,5,0.9,0.01,66,13,3,partner2,group1,0.04425,
Listener,5,5,0.9,0.01,67,13,3,partner2,group1,0.11525,
Listener,5,5,0.9,0.01,68,13,3,partner2,group1,0.0715,
Listener,5,5,0.9,0.01,69,13,3,partner2,group1,0.0955,
Listener,5,5,0.9,0.01,70,13,3,partner2,group1,0.04075,
Listener,5,5,0.9,0.01,71,13,3,partner2,group1,0.095875,
Listener,5,5,0.9,0.01,72,13,3,partner2,group1,0.090375,
Listener,5,5,0.9,0.01,73,13,3,partner2,group1,0.129375,
Listener,5,5,0.9,0.01,74,13,3,partner2,group1,0.156875,
Listener,5,5,0.9,0.01,75,13,3,partner2,group1,0.07625,
Listener,5,5,0.9,0.01,76,13,3,partner2,group1,0.104375,
Listener,5,5,0.9,0.01,77,13,3,partner2,group1,0.08275,
Listener,5,5,0.9,0.01,78,13,3,partner2,group1,0.214875,
Listener,5,5,0.9,0.01,79,13,3,partner2,group1,0.09375,
Listener,5,5,0.9,0.01,80,13,3,partner2,group1,0.043125,
Listener,5,5,0.9,0.01,81,13,3,partner2,group1,0.059875,
Listener,5,5,0.9,0.01,82,13,3,partner2,group1,0.060875,
Listener,5,5,0.9,0.01,83,13,3,partner2,group1,0.083625,
Listener,5,5,0.9,0.01,84,13,3,partner2,group1,0.102625,
Listener,5,5,0.9,0.01,85,13,3,partner2,group1,0.0935,
Listener,5,5,0.9,0.01,86,13,3,partner2,group1,0.068625,
Listener,5,5,0.9,0.01,87,13,3,partner2,group1,0.069875,
Listener,5,5,0.9,0.01,88,13,3,partner2,group1,0.06,
Listener,5,5,0.9,0.01,89,13,3,partner2,group1,0.120125,
Listener,5,5,0.9,0.01,90,13,3,partner2,group1,0.071875,
Listener,5,5,0.9,0.01,91,13,3,partner2,group1,0.1275,
Listener,5,5,0.9,0.01,92,13,3,partner2,group1,0.060125,
Listener,5,5,0.9,0.01,93,13,3,partner2,group1,0.17325,
Listener,5,5,0.9,0.01,94,13,3,partner2,group1,0.069625,
Listener,5,5,0.9,0.01,95,13,3,partner2,group1,0.014375,
Listener,5,5,0.9,0.01,96,13,3,partner2,group1,0.032875,
Listener,5,5,0.9,0.01,97,13,3,partner2,group1,0.076125,
Listener,5,5,0.9,0.01,98,13,3,partner2,group1,0.253875,
Listener,5,5,0.9,0.01,99,13,3,partner2,group1,0.122625,0.08835625
Listener,5,5,0.9,0.01,0,13,3,partner2,group2,0.956625,
Listener,5,5,0.9,0.01,1,13,3,partner2,group2,0.855125,
Listener,5,5,0.9,0.01,2,13,3,partner2,group2,0.93825,
Listener,5,5,0.9,0.01,3,13,3,partner2,group2,0.97525,
Listener,5,5,0.9,0.01,4,13,3,partner2,group2,0.8245,
Listener,5,5,0.9,0.01,5,13,3,partner2,group2,0.898875,
Listener,5,5,0.9,0.01,6,13,3,partner2,group2,0.911375,
Listener,5,5,0.9,0.01,7,13,3,partner2,group2,0.948375,
Listener,5,5,0.9,0.01,8,13,3,partner2,group2,0.788,
Listener,5,5,0.9,0.01,9,13,3,partner2,group2,0.93775,
Listener,5,5,0.9,0.01,10,13,3,partner2,group2,0.96425,
Listener,5,5,0.9,0.01,11,13,3,partner2,group2,0.908875,
Listener,5,5,0.9,0.01,12,13,3,partner2,group2,0.95875,
Listener,5,5,0.9,0.01,13,13,3,partner2,group2,0.92,
Listener,5,5,0.9,0.01,14,13,3,partner2,group2,0.920125,
Listener,5,5,0.9,0.01,15,13,3,partner2,group2,0.985375,
Listener,5,5,0.9,0.01,16,13,3,partner2,group2,0.92875,
Listener,5,5,0.9,0.01,17,13,3,partner2,group2,0.924875,
Listener,5,5,0.9,0.01,18,13,3,partner2,group2,0.961,
Listener,5,5,0.9,0.01,19,13,3,partner2,group2,0.918125,
Listener,5,5,0.9,0.01,20,13,3,partner2,group2,0.9235,
Listener,5,5,0.9,0.01,21,13,3,partner2,group2,0.9035,
Listener,5,5,0.9,0.01,22,13,3,partner2,group2,0.833375,
Listener,5,5,0.9,0.01,23,13,3,partner2,group2,0.817375,
Listener,5,5,0.9,0.01,24,13,3,partner2,group2,0.937625,
Listener,5,5,0.9,0.01,25,13,3,partner2,group2,0.941625,
Listener,5,5,0.9,0.01,26,13,3,partner2,group2,0.942375,
Listener,5,5,0.9,0.01,27,13,3,partner2,group2,0.849875,
Listener,5,5,0.9,0.01,28,13,3,partner2,group2,0.924375,
Listener,5,5,0.9,0.01,29,13,3,partner2,group2,0.76325,
Listener,5,5,0.9,0.01,30,13,3,partner2,group2,0.881125,
Listener,5,5,0.9,0.01,31,13,3,partner2,group2,0.920875,
Listener,5,5,0.9,0.01,32,13,3,partner2,group2,0.87825,
Listener,5,5,0.9,0.01,33,13,3,partner2,group2,0.892625,
Listener,5,5,0.9,0.01,34,13,3,partner2,group2,0.958125,
Listener,5,5,0.9,0.01,35,13,3,partner2,group2,0.915125,
Listener,5,5,0.9,0.01,36,13,3,partner2,group2,0.9035,
Listener,5,5,0.9,0.01,37,13,3,partner2,group2,0.97625,
Listener,5,5,0.9,0.01,38,13,3,partner2,group2,0.893,
Listener,5,5,0.9,0.01,39,13,3,partner2,group2,0.978875,
Listener,5,5,0.9,0.01,40,13,3,partner2,group2,0.89275,
Listener,5,5,0.9,0.01,41,13,3,partner2,group2,0.915875,
Listener,5,5,0.9,0.01,42,13,3,partner2,group2,0.976125,
Listener,5,5,0.9,0.01,43,13,3,partner2,group2,0.96425,
Listener,5,5,0.9,0.01,44,13,3,partner2,group2,0.9445,
Listener,5,5,0.9,0.01,45,13,3,partner2,group2,0.83825,
Listener,5,5,0.9,0.01,46,13,3,partner2,group2,0.978,
Listener,5,5,0.9,0.01,47,13,3,partner2,group2,0.941125,
Listener,5,5,0.9,0.01,48,13,3,partner2,group2,0.96275,
Listener,5,5,0.9,0.01,49,13,3,partner2,group2,0.9485,
Listener,5,5,0.9,0.01,50,13,3,partner2,group2,0.93425,
Listener,5,5,0.9,0.01,51,13,3,partner2,group2,0.9845,
Listener,5,5,0.9,0.01,52,13,3,partner2,group2,0.860625,
Listener,5,5,0.9,0.01,53,13,3,partner2,group2,0.864125,
Listener,5,5,0.9,0.01,54,13,3,partner2,group2,0.8825,
Listener,5,5,0.9,0.01,55,13,3,partner2,group2,0.9745,
Listener,5,5,0.9,0.01,56,13,3,partner2,group2,0.935625,
Listener,5,5,0.9,0.01,57,13,3,partner2,group2,0.969,
Listener,5,5,0.9,0.01,58,13,3,partner2,group2,0.95625,
Listener,5,5,0.9,0.01,59,13,3,partner2,group2,0.69075,
Listener,5,5,0.9,0.01,60,13,3,partner2,group2,0.916625,
Listener,5,5,0.9,0.01,61,13,3,partner2,group2,0.906625,
Listener,5,5,0.9,0.01,62,13,3,partner2,group2,0.894875,
Listener,5,5,0.9,0.01,63,13,3,partner2,group2,0.87775,
Listener,5,5,0.9,0.01,64,13,3,partner2,group2,0.895375,
Listener,5,5,0.9,0.01,65,13,3,partner2,group2,0.97625,
Listener,5,5,0.9,0.01,66,13,3,partner2,group2,0.95575,
Listener,5,5,0.9,0.01,67,13,3,partner2,group2,0.88475,
Listener,5,5,0.9,0.01,68,13,3,partner2,group2,0.9285,
Listener,5,5,0.9,0.01,69,13,3,partner2,group2,0.9045,
Listener,5,5,0.9,0.01,70,13,3,partner2,group2,0.95925,
Listener,5,5,0.9,0.01,71,13,3,partner2,group2,0.904125,
Listener,5,5,0.9,0.01,72,13,3,partner2,group2,0.909625,
Listener,5,5,0.9,0.01,73,13,3,partner2,group2,0.870625,
Listener,5,5,0.9,0.01,74,13,3,partner2,group2,0.843125,
Listener,5,5,0.9,0.01,75,13,3,partner2,group2,0.92375,
Listener,5,5,0.9,0.01,76,13,3,partner2,group2,0.895625,
Listener,5,5,0.9,0.01,77,13,3,partner2,group2,0.91725,
Listener,5,5,0.9,0.01,78,13,3,partner2,group2,0.785125,
Listener,5,5,0.9,0.01,79,13,3,partner2,group2,0.90625,
Listener,5,5,0.9,0.01,80,13,3,partner2,group2,0.956875,
Listener,5,5,0.9,0.01,81,13,3,partner2,group2,0.940125,
Listener,5,5,0.9,0.01,82,13,3,partner2,group2,0.939125,
Listener,5,5,0.9,0.01,83,13,3,partner2,group2,0.916375,
Listener,5,5,0.9,0.01,84,13,3,partner2,group2,0.897375,
Listener,5,5,0.9,0.01,85,13,3,partner2,group2,0.9065,
Listener,5,5,0.9,0.01,86,13,3,partner2,group2,0.931375,
Listener,5,5,0.9,0.01,87,13,3,partner2,group2,0.930125,
Listener,5,5,0.9,0.01,88,13,3,partner2,group2,0.94,
Listener,5,5,0.9,0.01,89,13,3,partner2,group2,0.879875,
Listener,5,5,0.9,0.01,90,13,3,partner2,group2,0.928125,
Listener,5,5,0.9,0.01,91,13,3,partner2,group2,0.8725,
Listener,5,5,0.9,0.01,92,13,3,partner2,group2,0.939875,
Listener,5,5,0.9,0.01,93,13,3,partner2,group2,0.82675,
Listener,5,5,0.9,0.01,94,13,3,partner2,group2,0.930375,
Listener,5,5,0.9,0.01,95,13,3,partner2,group2,0.985625,
Listener,5,5,0.9,0.01,96,13,3,partner2,group2,0.967125,
Listener,5,5,0.9,0.01,97,13,3,partner2,group2,0.923875,
Listener,5,5,0.9,0.01,98,13,3,partner2,group2,0.746125,
Listener,5,5,0.9,0.01,99,13,3,partner2,group2,0.877375,0.91164375
Listener,5,5,0.9,0.01,0,13,3,partner3,group1,0.43375,
Listener,5,5,0.9,0.01,1,13,3,partner3,group1,0.70325,
Listener,5,5,0.9,0.01,2,13,3,partner3,group1,0.447875,
Listener,5,5,0.9,0.01,3,13,3,partner3,group1,0.62075,
Listener,5,5,0.9,0.01,4,13,3,partner3,group1,0.494625,
Listener,5,5,0.9,0.01,5,13,3,partner3,group1,0.49075,
Listener,5,5,0.9,0.01,6,13,3,partner3,group1,0.402375,
Listener,5,5,0.9,0.01,7,13,3,partner3,group1,0.41675,
Listener,5,5,0.9,0.01,8,13,3,partner3,group1,0.5975,
Listener,5,5,0.9,0.01,9,13,3,partner3,group1,0.5005,
Listener,5,5,0.9,0.01,10,13,3,partner3,group1,0.777375,
Listener,5,5,0.9,0.01,11,13,3,partner3,group1,0.454,
Listener,5,5,0.9,0.01,12,13,3,partner3,group1,0.631125,
Listener,5,5,0.9,0.01,13,13,3,partner3,group1,0.614,
Listener,5,5,0.9,0.01,14,13,3,partner3,group1,0.378375,
Listener,5,5,0.9,0.01,15,13,3,partner3,group1,0.585,
Listener,5,5,0.9,0.01,16,13,3,partner3,group1,0.355875,
Listener,5,5,0.9,0.01,17,13,3,partner3,group1,0.640375,
Listener,5,5,0.9,0.01,18,13,3,partner3,group1,0.158875,
Listener,5,5,0.9,0.01,19,13,3,partner3,group1,0.544875,
Listener,5,5,0.9,0.01,20,13,3,partner3,group1,0.442,
Listener,5,5,0.9,0.01,21,13,3,partner3,group1,0.457125,
Listener,5,5,0.9,0.01,22,13,3,partner3,group1,0.305,
Listener,5,5,0.9,0.01,23,13,3,partner3,group1,0.51275,
Listener,5,5,0.9,0.01,24,13,3,partner3,group1,0.5855,
Listener,5,5,0.9,0.01,25,13,3,partner3,group1,0.451625,
Listener,5,5,0.9,0.01,26,13,3,partner3,group1,0.3615,
Listener,5,5,0.9,0.01,27,13,3,partner3,group1,0.6075,
Listener,5,5,0.9,0.01,28,13,3,partner3,group1,0.429,
Listener,5,5,0.9,0.01,29,13,3,partner3,group1,0.391375,
Listener,5,5,0.9,0.01,30,13,3,partner3,group1,0.306375,
Listener,5,5,0.9,0.01,31,13,3,partner3,group1,0.586375,
Listener,5,5,0.9,0.01,32,13,3,partner3,group1,0.63175,
Listener,5,5,0.9,0.01,33,13,3,partner3,group1,0.48075,
Listener,5,5,0.9,0.01,34,13,3,partner3,group1,0.393375,
Listener,5,5,0.9,0.01,35,13,3,partner3,group1,0.333,
Listener,5,5,0.9,0.01,36,13,3,partner3,group1,0.597,
Listener,5,5,0.9,0.01,37,13,3,partner3,group1,0.359,
Listener,5,5,0.9,0.01,38,13,3,partner3,group1,0.43075,
Listener,5,5,0.9,0.01,39,13,3,partner3,group1,0.47675,
Listener,5,5,0.9,0.01,40,13,3,partner3,group1,0.514125,
Listener,5,5,0.9,0.01,41,13,3,partner3,group1,0.435625,
Listener,5,5,0.9,0.01,42,13,3,partner3,group1,0.360875,
Listener,5,5,0.9,0.01,43,13,3,partner3,group1,0.575125,
Listener,5,5,0.9,0.01,44,13,3,partner3,group1,0.455875,
Listener,5,5,0.9,0.01,45,13,3,partner3,group1,0.533,
Listener,5,5,0.9,0.01,46,13,3,partner3,group1,0.520625,
Listener,5,5,0.9,0.01,47,13,3,partner3,group1,0.417625,
Listener,5,5,0.9,0.01,48,13,3,partner3,group1,0.596375,
Listener,5,5,0.9,0.01,49,13,3,partner3,group1,0.423375,
Listener,5,5,0.9,0.01,50,13,3,partner3,group1,0.365375,
