model,chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,word2Score,objectPicked,object1Score
community,9,11,7,9,2,3,3,word2,0.00012159722107905501,-37.32783952242083,-0.00012160461461974474,object1,-0.7603979258013043
community,9,11,7,10,3,2,3,word2,0.00000538343162311035,-45.32692261148781,-0.000005383446113760584,object1,-0.025358147808234737
community,9,11,7,11,2,3,3,word2,4.1817343888185345e-8,-85.06129961635905,-4.181734424018044e-8,object1,-0.010780018300804993
community,9,11,7,12,3,2,3,word2,0.00001302357579523377,-51.972515805439784,-0.00001302366060330041,object1,-0.005235325106854189
hierarchical,10,11,7,1,1,2,1,word1_word2,0.8595316237964347,-2.9895783492935384,-2.4061723898486,object1,-0.45441980086651057
hierarchical,10,11,7,2,2,1,1,word1_word2,0.7799663503244243,-1.6037151454760303,-3.9693441666675646,object1,-0.03467725349293594
hierarchical,10,11,7,3,1,2,1,word2,0.3697008961035169,-1.3553544691224138,-0.9876706619260638,object1,-0.0859933967264192
hierarchical,10,11,7,4,2,1,1,word2,0.00151144291301246,-21.299038889127115,-0.001512586858222487,object1,-0.015741095131502784
hierarchical,10,11,7,1,3,4,1,word1_word2,0.7526165079361495,-1.4067690764649827,-6.011616251453469,object2,-0.4543730698145941
hierarchical,10,11,7,2,4,3,1,word1_word2,0.9244205060474012,-3.9220939430713173,-2.886341656127588,object2,-2.9492488794811504
hierarchical,10,11,7,3,3,4,1,word2,0.3073417224575817,-1.561133645987109,-0.7282350398727679,object2,-2.593657177229608
hierarchical,10,11,7,4,4,3,1,word2,0.0014421559699524433,-16.011463433763126,-0.0014433082909430758,object1,-4.080512388571657
hierarchical,10,11,7,5,1,3,2,word1_word2,0.7873428004418537,-13.520557437915869,-1.548080117126787,object2,-0.6942513243041799
hierarchical,10,11,7,6,3,1,2,word1_word2,0.9010904356334584,-3.665808688901162,-2.612838791785365,object2,-2.848468181452773
hierarchical,10,11,7,7,1,3,2,word2,0.0978694285977651,-4.246337616447013,-0.118993016693917,object2,-2.2899477726591932
hierarchical,10,11,7,8,3,1,2,word2,0.0012841040040485812,-16.386959817666693,-0.0012850056950455603,object2,-4.085499421994244
hierarchical,10,11,7,5,2,4,2,word2,0.7815785241731803,-10.769474920941427,-1.5214250020292823,object1,-0.5965450004395106
hierarchical,10,11,7,6,4,2,2,word2,3.4132699698035754e-8,-70.63052593493731,-3.4132700249198584e-8,object1,-0.030739191968499013
hierarchical,10,11,7,7,2,4,2,word2,0.0000022121377631778755,-62.98665946944543,-0.000002212140209638462,object1,-0.011315756080364947
hierarchical,10,11,7,8,4,2,2,word2,1.4855209508115004e-7,-77.67985713614563,-1.4855210577027292e-7,object1,-0.005671890757030399
hierarchical,10,11,7,9,1,4,3,word2,0.6658814673424777,-13.954198957694977,-1.0962620661310964,object2,-0.44559354563440334
hierarchical,10,11,7,10,4,1,3,word2,3.053810394976222e-8,-76.7723407344426,-3.053810362362828e-8,object2,-3.3322442616258505
hierarchical,10,11,7,11,1,4,3,word2,3.3438639203516177e-9,-76.66556011147847,-3.3438638580692474e-9,object2,-3.8897006578635476
hierarchical,10,11,7,12,4,1,3,word2,2.0092066698613097e-9,-80.79499129923491,-2.00920702499781e-9,object2,-5.245447256036508
hierarchical,10,11,7,9,2,3,3,word2,0.005165852895426946,-24.86783199939049,-0.005179242060243888,object2,-0.6983581677949695
hierarchical,10,11,7,10,3,2,3,word2,7.709719662633244e-8,-68.52091816097993,-7.709719970986321e-8,object2,-2.892060820740139
hierarchical,10,11,7,11,2,3,3,word2,4.357939939928397e-9,-77.64959298141153,-4.357939796310133e-9,object2,-4.536630949082648
hierarchical,10,11,7,12,3,2,3,word2,6.50684929598327e-11,-88.68488725648336,-6.50679510293481e-11,object2,-4.79462492104355
hierarchical,11,11,7,1,1,2,1,word1_word2,0.8716577319263993,-2.6626364422236435,-2.8373923599726965,object2,-0.4545873366972805
hierarchical,11,11,7,2,2,1,1,word1_word2,0.918853636694238,-3.2490857528058257,-3.16210119172775,object2,-3.0449970453068786
hierarchical,11,11,7,3,1,2,1,word1_word2,0.4527719377442364,-1.4193427617881333,-1.1862798208511833,object2,-4.008390668220046
hierarchical,11,11,7,4,2,1,1,word2,0.10416189307333423,-1.397887468782054,-0.43275463009312165,object1,-2.8761225263992776
hierarchical,11,11,7,1,3,4,1,word2,0.7806423466035152,-3.403570306811055,-1.6814532573409269,object2,-0.5263843541162392
hierarchical,11,11,7,2,4,3,1,word2,5.5450509013425377e-8,-67.1121870402481,-5.5450509944541643e-8,object2,-3.283860154562492
hierarchical,11,11,7,3,3,4,1,word2,1.044539952780776e-9,-79.59437748788936,-1.0445404546770253e-9,object2,-4.247726912147463
hierarchical,11,11,7,4,4,3,1,word2,8.937287030872777e-11,-86.68344252376386,-8.937206530789908e-11,object2,-5.238759019728736
hierarchical,11,11,7,5,1,3,2,word1_word2,0.9831851655355844,-4.858275205714386,-4.704883228932779,object2,-0.6133891043427492
hierarchical,11,11,7,6,3,1,2,word1_word2,0.8822204503402372,-3.5524050941709397,-2.417727602768597,object2,-3.154262381950419
hierarchical,11,11,7,7,1,3,2,word2,0.17587103310118662,-3.2184783200615787,-0.24320205532298542,object2,-2.597298465666975
hierarchical,11,11,7,8,3,1,2,word2,0.0013000340999423337,-19.016301938405395,-0.0013008853967537946,object2,-4.100528081439023
hierarchical,11,11,7,5,2,4,2,word1_word2,0.9574610601732236,-3.4415576505696635,-4.5540815989703844,object2,-0.6060355990556974
hierarchical,11,11,7,6,4,2,2,word1_word2,0.9390304434564262,-4.3131465477237185,-3.045380399390013,object2,-3.187579757622506
hierarchical,11,11,7,7,2,4,2,word2,0.20807138462119604,-3.224046912196627,-0.2848395495975494,object2,-2.5449683819111124
hierarchical,11,11,7,8,4,2,2,word2,0.00155423347508109,-15.881420207002014,-0.0015555694491027289,object2,-3.8286619323489886
hierarchical,11,11,7,9,1,4,3,word2,0.02227636952952481,-16.79700753860061,-0.022528287185778626,object1,-0.842188698956624
hierarchical,11,11,7,10,4,1,3,word2,1.0883554896567887e-8,-71.94567239477556,-1.0883555338454463e-8,object1,-0.03071347053424922
hierarchical,11,11,7,11,1,4,3,word2,7.181565987910284e-8,-75.72799539113946,-7.181566277517281e-8,object1,-0.009971039806951505
hierarchical,11,11,7,12,4,1,3,word2,1.0150609795719094e-7,-78.98906159774955,-1.0150610312318204e-7,object1,-0.004650820950617928
hierarchical,11,11,7,9,2,3,3,word2,0.21788072910448522,-12.442620670269754,-0.2457530759651262,object1,-0.8374602168076
hierarchical,11,11,7,10,3,2,3,word2,3.5979142800376546e-8,-76.57407708373894,-3.597914320140383e-8,object1,-0.03178761518677532
hierarchical,11,11,7,11,2,3,3,word2,2.7935862470689354e-7,-75.17806704320274,-2.793586642531677e-7,object1,-0.013685317319188551
hierarchical,11,11,7,12,3,2,3,word2,7.811039254769989e-8,-82.95969870008938,-7.81103964261914e-8,object1,-0.006867699755768639
hierarchical,12,11,7,1,1,2,1,word1_word2,0.855851426244689,-1.9705213424910824,-5.346582963846892,object2,-0.47277459949673933
hierarchical,12,11,7,2,2,1,1,word2,0.889815776298685,-2.8421840482701946,-2.958705832098758,object1,-1.7642702287753733
hierarchical,12,11,7,3,1,2,1,word2,0.000953848038691994,-26.137619047347936,-0.0009543032456757772,object1,-0.10459709553278777
hierarchical,12,11,7,4,2,1,1,word2,0.0003195144842080195,-31.59533075344156,-0.0003195655398559592,object1,-0.023441863416893267
hierarchical,12,11,7,1,3,4,1,word1_word2,0.7935999063602494,-3.7757525158175014,-1.6956482084144968,object1,-0.4394589408910266
hierarchical,12,11,7,2,4,3,1,word2,0.7957018135960026,-3.3158086491729577,-1.7838299464653569,object1,-0.11985470110310861
hierarchical,12,11,7,3,3,4,1,word2,0.000962429477817038,-27.632444343071096,-0.0009628929114383813,object1,-0.020004718535801498
hierarchical,12,11,7,4,4,3,1,word2,0.0006455136606421682,-31.687159798367038,-0.0006457220943066218,object1,-0.006649836616735128
hierarchical,12,11,7,5,1,3,2,word2,0.09917270561960412,-14.41930951008657,-0.10444232882072418,object1,-0.40514227516470364
hierarchical,12,11,7,6,3,1,2,word2,9.436650964973396e-7,-66.4042462321316,-9.436655422051713e-7,object1,-0.02880162677411595
hierarchical,12,11,7,7,1,3,2,word2,7.725778766291799e-8,-76.96930923829382,-7.725779126232324e-8,object1,-0.011668862317144698
hierarchical,12,11,7,8,3,1,2,word2,0.0000018407777258570438,-72.28629682851916,-0.0000018407794204808645,object1,-0.006574154490132799
hierarchical,12,11,7,5,2,4,2,word2,0.8373036290095791,-13.883837678520514,-1.8158753104146257,object2,-0.4106444478523968
hierarchical,12,11,7,6,4,2,2,word2,5.791420024225876e-7,-64.23431175643772,-5.791421706127771e-7,object2,-3.2070891691781918
hierarchical,12,11,7,7,2,4,2,word2,4.4709725332782266e-11,-86.28133004155359,-4.470912529186436e-11,object2,-4.141157690428922
hierarchical,12,11,7,8,4,2,2,word2,1.952032695492256e-9,-80.71381533380634,-1.952033203651634e-9,object2,-4.875622539788058
hierarchical,12,11,7,9,1,4,3,word2,0.00037388309853381466,-32.72784706819246,-0.0003739530102535743,object2,-0.5135607014744233
hierarchical,12,11,7,10,4,1,3,word2,3.8849889941443707e-7,-66.52025039348058,-3.884989751828661e-7,object2,-2.9948617434718803
hierarchical,12,11,7,11,1,4,3,word2,3.4811141572656266e-11,-91.14823860780979,-3.481126498233262e-11,object2,-4.1078658636257535
hierarchical,12,11,7,12,4,1,3,word2,4.1440436262067865e-10,-89.28056151349985,-4.1440451079271057e-10,object2,-4.875662348632707
hierarchical,12,11,7,9,2,3,3,word2,0.010225051612092882,-18.605260193714766,-0.010277694956847869,object1,-0.2912762474774824
hierarchical,12,11,7,10,3,2,3,word2,2.3732116179349757e-7,-73.45827691291481,-2.373211902161086e-7,object2,-0.03195520096047878
hierarchical,12,11,7,11,2,3,3,word2,3.407891095756837e-9,-86.60801707227802,-3.4078908642047373e-9,object1,-0.6007887748612984
hierarchical,12,11,7,12,3,2,3,word2,1.2763998254094257e-7,-74.0552596211207,-1.2763999106241097e-7,object1,-0.16104096909666962
hierarchical,13,11,7,1,1,2,1,word1_word2,0.7980566588714889,-1.6668374633629457,-4.335143450905164,object1,-0.46482654205089524
hierarchical,13,11,7,2,2,1,1,word1_word2,0.9215663082850633,-3.267839865152922,-3.2102859017254097,object1,-0.028943943635788835
hierarchical,13,11,7,3,1,2,1,word2,0.3753198831768997,-2.015760961503176,-0.7103724339550119,object1,-0.07824013632291409
hierarchical,13,11,7,4,2,1,1,word2,0.0020412028166282787,-20.10416379021624,-0.002043290771400323,object1,-0.010447265148749845
hierarchical,13,11,7,1,3,4,1,word1,0.9107162447689625,-2.9817757991713734,-3.2549943358358533,object1,-0.5377955802850566
hierarchical,13,11,7,2,4,3,1,word1,1.4063034968310145e-7,-1.4063035892100403e-7,-67.99191653120074,object1,-0.03505659405048187
hierarchical,13,11,7,3,3,4,1,word1,1.6634841303121257e-7,-1.6634842654713565e-7,-74.0832897385645,object1,-0.011570195940062535
hierarchical,13,11,7,4,4,3,1,word1,6.789030831666664e-7,-6.789033139833841e-7,-73.41492284096131,object1,-0.003896945913473866
hierarchical,13,11,7,5,1,3,2,word1_word2,0.8539547270544979,-10.809226953244014,-1.923977022677498,object2,-0.4496616940237547
hierarchical,13,11,7,6,3,1,2,word1,0.15145307345569525,-0.16428939720290714,-9.893681920010394,object1,-1.8092574271687694
hierarchical,13,11,7,7,1,3,2,word1,0.0013021353285247374,-0.0013029850768901884,-20.514720049597564,object1,-0.07858810219434169
hierarchical,13,11,7,8,3,1,2,word1,0.00030795275818551465,-0.0003080001853738457,-39.99532242056447,object1,-0.022092454724910233
hierarchical,13,11,7,5,2,4,2,word1_word2,0.9557445336195597,-12.005288299806987,-3.11791449351567,object1,-0.4276582051646894
hierarchical,13,11,7,6,4,2,2,word1_word2,0.4625421337469109,-0.6211487274061227,-8.940119484097671,object1,-0.02339837079278951
hierarchical,13,11,7,7,2,4,2,word2,0.1260213159563961,-5.823132304897552,-0.13808992720184496,object1,-0.10087431451248192
hierarchical,13,11,7,8,4,2,2,word2,0.0025001448994175514,-16.420553149643567,-0.0025033495659201248,object1,-0.007752488222189621
hierarchical,13,11,7,9,1,4,3,word1_word2,0.9955982190908188,-5.56503305378029,-7.465800149522892,object1,-0.3414895673981132
hierarchical,13,11,7,10,4,1,3,word1_word2,0.8446142880847751,-1.9299198467084937,-4.582833628720718,object1,-0.02809419069219905
hierarchical,13,11,7,11,1,4,3,word1_word2,0.31926235865910785,-0.7591725007025439,-1.547947498330906,object1,-0.00909113903847004
hierarchical,13,11,7,12,4,1,3,word1,0.17150175871112508,-0.4059328202392561,-1.8192747063907788,object1,-0.058253295199512764
hierarchical,13,11,7,9,2,3,3,word2,0.7619892669623816,-15.863816765125456,-1.4354400513263956,object2,-0.7966812924002925
hierarchical,13,11,7,10,3,2,3,word2,0.000005120861150329828,-47.35865229322887,-0.000005120874261552957,object2,-2.979867253331707
hierarchical,13,11,7,11,2,3,3,word2,9.872654371905226e-8,-70.61457873436773,-9.872654870249634e-8,object2,-4.7013645281728875
hierarchical,13,11,7,12,3,2,3,word2,1.0152343420580622e-7,-55.16657331942621,-1.0152343859133755e-7,object2,-4.903456907860318
hierarchical,14,11,7,1,1,2,1,word1_word2,0.7665758855340621,-1.4984601056279203,-4.610173406052603,object1,-0.4541959942460615
hierarchical,14,11,7,2,2,1,1,word1_word2,0.8200224040721803,-1.8664205846738258,-3.6769005681624596,object1,-0.02778678099895364
hierarchical,14,11,7,3,1,2,1,word1,0.34470379528646705,-1.3362276073206232,-0.9353184003585254,object2,-0.0896012944533872
hierarchical,14,11,7,4,2,1,1,word1,0.0024714012126387987,-0.0024744617291875726,-20.278749458789527,object2,-2.3820938459276535
hierarchical,14,11,7,1,3,4,1,word1_word2,0.9133784870549694,-3.2757397032306206,-3.019357020623282,object2,-0.45984221185845775
hierarchical,14,11,7,2,4,3,1,word1_word2,0.9595857686765077,-3.6559462375525094,-4.228297068441005,object2,-3.118018273139341
hierarchical,14,11,7,3,3,4,1,word2,0.3585928144836185,-2.0759483728697177,-0.6617070890783765,object2,-2.4325635749202417
hierarchical,14,11,7,4,4,3,1,word2,0.0012679071697185504,-15.587478150351956,-0.001268881858088322,object2,-3.9590933149654073
hierarchical,14,11,7,5,1,3,2,word1_word2,0.9895539017176374,-9.882466735065087,-4.566426883237753,object1,-0.7288274578192612
hierarchical,14,11,7,6,3,1,2,word1_word2,0.9072591247160251,-2.7258524312271746,-3.6026825878356874,object1,-0.02760505426200565
hierarchical,14,11,7,7,1,3,2,word2,0.07481033222020603,-5.807527174396078,-0.08100962387159959,object1,-0.08933952202980376
hierarchical,14,11,7,8,3,1,2,word2,0.0019219938064697474,-19.617434956770072,-0.001923846234189973,object1,-0.010923227502369308
hierarchical,14,11,7,5,2,4,2,word1_word2,0.4480153113796037,-0.5942440505903335,-12.203731597605874,object2,-0.6538440633153885
hierarchical,14,11,7,6,4,2,2,word1_word2,0.8751769119241741,-2.1586487720291814,-4.673231579318686,object2,-3.0857180808563234
hierarchical,14,11,7,7,2,4,2,word2,0.2810143226410693,-2.6417330974368873,-0.4342535830855427,object2,-2.500505346493752
hierarchical,14,11,7,8,4,2,2,word2,0.001473215536723551,-16.23187112855981,-0.001474391163224402,object2,-3.831085807468997
hierarchical,14,11,7,9,1,4,3,word1_word2,0.9017112998543607,-12.273196467993785,-2.3198937803097976,object1,-0.7893619959364893
hierarchical,14,11,7,10,4,1,3,word1,0.7721672084657628,-2.1393537312624673,-2.2063490937996484,object1,-0.18045531663493383
hierarchical,14,11,7,11,1,4,3,word1,0.0026759855049010334,-0.002679587854006113,-17.98513380536523,object1,-0.02460554497079849
hierarchical,14,11,7,12,4,1,3,word1,0.0005832688589694128,-0.0005834390264620247,-30.876995914010436,object1,-0.00865468667209253
hierarchical,14,11,7,9,2,3,3,word1_word2,0.9658836899976966,-9.467481323480492,-3.3802488205842423,object2,-0.5239243502837005
hierarchical,14,11,7,10,3,2,3,word2,0.24393617106886412,-6.464114534670529,-0.2816927663410667,object2,-1.8439657566592678
hierarchical,14,11,7,11,2,3,3,word2,0.0010876178915462044,-24.93960174762171,-0.0010882097918561567,object2,-3.8603393600454576
hierarchical,14,11,7,12,3,2,3,word2,0.000517881155437568,-27.853931540441113,-0.0005180153030012332,object2,-5.036436176065456
hierarchical,15,11,7,1,1,2,1,word1_word2,0.7324509489252539,-1.346950803031973,-4.890573599665913,object1,-0.46306469310466813
hierarchical,15,11,7,2,2,1,1,word1_word2,0.8097228190391637,-1.9886866385502096,-2.9299050756049425,object1,-0.031651494765909324
hierarchical,15,11,7,3,1,2,1,word1_word2,0.36068075124615534,-2.1104698685235377,-0.6575132096917145,object1,-0.011776006984181974
hierarchical,15,11,7,4,2,1,1,word2,0.10285508145694254,-2.0269093349254987,-0.267352975441833,object1,-0.04510663103128954
hierarchical,15,11,7,1,3,4,1,word1_word2,0.9301820389922667,-6.364541615912174,-2.686830481230295,object1,-0.44710548342649725
hierarchical,15,11,7,2,4,3,1,word1_word2,0.9292709638076466,-3.7528599663218145,-3.051700600825015,object1,-0.037416617677192114
hierarchical,15,11,7,3,3,4,1,word1_word2,0.6589411743200921,-1.9324419597512055,-1.6282913221188764,object1,-0.009746890983922946
hierarchical,15,11,7,4,4,3,1,word1_word2,0.210262214314298,-0.7348869604258786,-1.170608564079085,object1,-0.004873379283456256
hierarchical,15,11,7,5,1,3,2,word1_word2,0.9930471821214113,-8.512971440065984,-4.997920706607225,object2,-0.40009746927326545
hierarchical,15,11,7,6,3,1,2,word1_word2,0.8276726869209191,-2.417732268742185,-2.486462061161643,object2,-2.7449649633807143
hierarchical,15,11,7,7,1,3,2,word2,0.08828795773907447,-3.6546679829836197,-0.1212167225107538,object2,-2.3063709868127495
hierarchical,15,11,7,8,3,1,2,word2,0.0013099922979317028,-15.999184363334228,-0.0013109638626697207,object2,-3.912436521328078
hierarchical,15,11,7,5,2,4,2,word2,0.9614932640200694,-8.564118657420366,-3.2618902137032038,object1,-0.47878804970593497
hierarchical,15,11,7,6,4,2,2,word2,0.0000016947975868357744,-57.31276323213914,-0.0000016947990228864768,object1,-0.026441476640504443
hierarchical,15,11,7,7,2,4,2,word2,0.0000014059525920410628,-67.516492064018,-0.0000014059535811445763,object1,-0.008869688845227005
hierarchical,15,11,7,8,4,2,2,word2,0.0000038069890536507946,-60.4910029158571,-0.0000038069963003796286,object1,-0.004763758720648087
hierarchical,15,11,7,9,1,4,3,word1_word2,0.9599289882684501,-6.315889000259752,-3.2632548300526314,object1,-0.3511660853700736
hierarchical,15,11,7,10,4,1,3,word2,0.2199418568901766,-7.296125192182501,-0.24925657068524387,object1,-0.12950955518308316
hierarchical,15,11,7,11,1,4,3,word2,0.0008374881973653775,-30.316446295353913,-0.0008378390865964662,object1,-0.0102690470286221
hierarchical,15,11,7,12,4,1,3,word2,0.0004693826923394105,-35.57126346660584,-0.0004694928868786491,object1,-0.004574279986794101
hierarchical,15,11,7,9,2,3,3,word2,0.06016944641114547,-20.869898456158836,-0.06205568302567599,object2,-0.5537401351766316
hierarchical,15,11,7,10,3,2,3,word2,9.707929816448914e-7,-61.18957884009004,-9.707934527781442e-7,object2,-3.1171677327486407
hierarchical,15,11,7,11,2,3,3,word2,1.3154831807693711e-8,-75.62040886885893,-1.3154831865963126e-8,object2,-4.566861031428036
hierarchical,15,11,7,12,3,2,3,word2,4.943222924417096e-9,-74.51222132644715,-4.9432227322618304e-9,object2,-4.908366550938468
hierarchical,16,11,7,1,1,2,1,word2,0.277326306363273,-0.3377854623330024,-4.675015341975566,object1,-0.5159148872612824
hierarchical,16,11,7,2,2,1,1,word2,2.565709348804369e-8,-72.46329376645214,-2.5657094223048153e-8,object1,-0.030160139828145013
hierarchical,16,11,7,3,1,2,1,word2,2.6944611507314956e-7,-69.39560559217324,-2.694461507209794e-7,object1,-0.011873300075667234
hierarchical,16,11,7,4,2,1,1,word2,1.1092693042552256e-7,-76.99953318579604,-1.1092693701540142e-7,object1,-0.0032841398373905165
hierarchical,16,11,7,1,3,4,1,word1_word2,0.8947760495948379,-2.8249201043886956,-3.0810602348419143,object1,-0.45991898042150486
hierarchical,16,11,7,2,4,3,1,word1,0.873012306521288,-3.308772241488054,-2.4032161529741387,object1,-0.14619277609044992
hierarchical,16,11,7,3,3,4,1,word1,0.001013714437958195,-0.0010142285952437968,-27.366905550396744,object1,-0.015206638342722626
hierarchical,16,11,7,4,4,3,1,word1,0.0008173233901182243,-0.0008176575810346317,-30.664121762629403,object1,-0.006010762601239916
hierarchical,16,11,7,5,1,3,2,word2,0.0696830016691222,-14.759264276877149,-0.07223031080727794,object2,-0.54436862617404
hierarchical,16,11,7,6,3,1,2,word2,0.000002056829907217757,-53.908050044716724,-0.0000020568320220044866,object2,-3.064803853742129
hierarchical,16,11,7,7,1,3,2,word2,3.7558775323088103e-10,-85.60803638847078,-3.755875611228038e-10,object2,-4.322512768290945
hierarchical,16,11,7,8,3,1,2,word2,1.6034692617645118e-8,-67.63729266550659,-1.603469359045282e-8,object2,-4.797949502634859
hierarchical,16,11,7,5,2,4,2,word2,0.0010879448379843015,-24.777631866788713,-0.0010885370969262534,object2,-0.5833268058924335
hierarchical,16,11,7,6,4,2,2,word2,0.0000045444335637579614,-51.529115660996844,-0.000004544443889649664,object2,-3.2284894064359984
hierarchical,16,11,7,7,2,4,2,word2,3.479122140520525e-10,-85.76817029711785,-3.479119215549362e-10,object2,-4.412114954457838
hierarchical,16,11,7,8,4,2,2,word2,7.155299200892467e-9,-68.50388324361717,-7.155298601466313e-9,object2,-4.811243558589689
hierarchical,16,11,7,9,1,4,3,word2,0.0013734045551231254,-25.180755735351156,-0.0013743485511809566,object2,-0.7083018904891264
hierarchical,16,11,7,10,4,1,3,word2,7.272839544440589e-7,-54.33324159968734,-7.272842186427568e-7,object1,-3.212178174936945
hierarchical,16,11,7,11,1,4,3,word2,3.797739726597685e-11,-92.65131384445911,-3.797673287025907e-11,object2,-0.7622104556517632
hierarchical,16,11,7,12,4,1,3,word2,2.994930137509967e-7,-62.17508341897038,-2.994930579042482e-7,object1,-1.7683703177022347
hierarchical,16,11,7,9,2,3,3,word2,0.01338255882039325,-23.08393328239538,-0.013472912368705276,object1,-0.6980818929675638
hierarchical,16,11,7,10,3,2,3,word2,0.0000010415109565707986,-56.02151358274962,-0.0000010415114992957553,object1,-0.028212483072285417
hierarchical,16,11,7,11,2,3,3,word2,6.567526806926423e-8,-80.65746302010412,-6.567526971425045e-8,object1,-0.0105138718964278
hierarchical,16,11,7,12,3,2,3,word2,0.00000129027510650802,-61.684398621700666,-0.0000012902759393855186,object1,-0.00638051829145233
hierarchical,17,11,7,1,1,2,1,word2,0.2676218096773193,-6.798077031442816,-0.3129830992357298,object1,-0.5193563583100622
hierarchical,17,11,7,2,2,1,1,word2,5.9003223506618887e-8,-67.96509490078905,-5.900322538096515e-8,object1,-0.025031958453359402
hierarchical,17,11,7,3,1,2,1,word2,1.8854783307458287e-7,-69.64700250211018,-1.885478511214647e-7,object1,-0.009829796615955275
hierarchical,17,11,7,4,2,1,1,word2,3.230602294032e-7,-79.68565493430438,-3.2306028075261704e-7,object1,-0.00613134345751742
hierarchical,17,11,7,1,3,4,1,word1_word2,0.8765740143012398,-3.2504429252853773,-2.469006355372052,object1,-0.4308500870295885
hierarchical,17,11,7,2,4,3,1,word1_word2,0.9406794412465032,-3.7288560256103946,-3.3438649490182226,object1,-0.033614956515160034
hierarchical,17,11,7,3,3,4,1,word2,0.38964584743112646,-2.4829294322380875,-0.6408282249380228,object1,-0.0819642855669521
hierarchical,17,11,7,4,4,3,1,word2,0.00144207310008433,-18.475067170173276,-0.0014431233725495985,object1,-0.016934111261866232
hierarchical,17,11,7,5,1,3,2,word2,0.031830461167829914,-21.384717590129398,-0.03234806415278513,object2,-0.40930950875232225
hierarchical,17,11,7,6,3,1,2,word2,7.854167843386167e-7,-66.55359399913601,-7.85417093160918e-7,object2,-3.1402681558503103
hierarchical,17,11,7,7,1,3,2,word2,1.5827477175811272e-10,-85.70984561343595,-1.5827517075992722e-10,object2,-4.070760094824884
hierarchical,17,11,7,8,3,1,2,word2,1.2731934105933244e-9,-78.27338441487184,-1.2731931073096036e-9,object2,-4.857623063460435
hierarchical,17,11,7,5,2,4,2,word2,0.059933873245686366,-18.339385424612413,-0.06180507011984569,object1,-0.42909972059217816
hierarchical,17,11,7,6,4,2,2,word2,0.000001256020966659006,-62.25889323821367,-0.0000012560217559169578,object1,-0.026393020539977396
hierarchical,17,11,7,7,2,4,2,word2,2.64894531726912e-7,-75.00246419679887,-2.6489456672758556e-7,object1,-0.00945444237967273
hierarchical,17,11,7,8,4,2,2,word2,0.0000011996196565063932,-70.53139559179894,-0.0000011996203763773645,object1,-0.005515997594908492
hierarchical,17,11,7,9,1,4,3,word2,0.002921708166305636,-24.6434110865385,-0.002925984707367491,object1,-0.3100088953472584
hierarchical,17,11,7,10,4,1,3,word2,5.000162362688663e-7,-69.39103569538857,-5.000163607575162e-7,object1,-0.02394378304142559
hierarchical,17,11,7,11,1,4,3,word2,6.91686270541351e-8,-82.22819026459157,-6.916862988443831e-8,object1,-0.006805614117807425
hierarchical,17,11,7,12,4,1,3,word2,0.000003936998451401399,-73.58528928812777,-0.0000039370062019131664,object1,-0.006388688148215574
hierarchical,17,11,7,9,2,3,3,word2,0.00005082871570692449,-32.43204944235343,-0.00005083000753810185,object1,-0.5306051577366832
hierarchical,17,11,7,10,3,2,3,word2,2.914724280058788e-7,-70.76995206296509,-2.9147247100443694e-7,object1,-0.020991581887063536
hierarchical,17,11,7,11,2,3,3,word2,2.2229519610474554e-7,-76.7450159091651,-2.2229522040296848e-7,object1,-0.011354254125818065
hierarchical,17,11,7,12,3,2,3,word2,0.0000010254911405751877,-74.65406507726756,-0.0000010254916667099635,object1,-0.004110225800184213
hierarchical,18,11,7,1,1,2,1,word1,0.9221386170626956,-2.822314013844405,-3.9957737183173805,object2,-0.5230125321634868
hierarchical,18,11,7,2,2,1,1,word1,2.1517987561949874e-8,-2.1517987401384188e-8,-70.38916823448218,object2,-3.338136742845558
hierarchical,18,11,7,3,1,2,1,word1,3.3804334646010315e-10,-3.3804248295184343e-10,-77.36714387233084,object2,-4.296788486383107
hierarchical,18,11,7,4,2,1,1,word1,1.6892012765325733e-10,-1.6892087730019455e-10,-85.68696554446852,object2,-5.021770902307299
hierarchical,18,11,7,1,3,4,1,word1_word2,0.9018570578282207,-3.3733718192547855,-2.7509201475436744,object2,-0.4726071579552965
hierarchical,18,11,7,2,4,3,1,word1_word2,0.7351473566524936,-2.7589317813842307,-1.6019994990582627,object2,-3.069362671273437
hierarchical,18,11,7,3,3,4,1,word1_word2,0.38685445749439556,-2.1093717737961732,-0.7096193300177093,object2,-4.194074218579901
hierarchical,18,11,7,4,4,3,1,word2,0.17220962270224377,-0.9238625627376819,-0.8420935251193845,object2,-2.7701751118816538
hierarchical,18,11,7,5,1,3,2,word1,0.7795323637940906,-1.5160948137779544,-7.013150570187179,object2,-0.7102708534506212
hierarchical,18,11,7,6,3,1,2,word1,9.52201444882762e-8,-9.52201481922522e-8,-67.88105838373187,object2,-3.4841357904831805
hierarchical,18,11,7,7,1,3,2,word1,8.184500481437475e-12,-8.18367595915044e-12,-89.99934710312084,object2,-4.4356082439011635
hierarchical,18,11,7,8,3,1,2,word1,3.2075899625322025e-10,-3.2075853089878566e-10,-81.14262692281372,object2,-5.169423022501945
hierarchical,18,11,7,5,2,4,2,word1,0.0053658938731448395,-0.005380351852224398,-18.439889681641716,object2,-0.6346790095799967
