model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  speakerID, listenerID, partnerID,partner,val,
Speaker,5,5,0.9,0.01,40,15,5,3,partner3,group1,0.88925,0.96052125
Speaker,5,5,0.9,0.01,40,15,5,3,partner3,group2,0.11075,0.58091125
Speaker,5,5,0.9,0.01,40,15,5,3,partner4,group1,0.654875,0.24265125
Speaker,5,5,0.9,0.01,40,15,5,3,partner4,group2,0.345125,0.49651875
Speaker,5,5,0.9,0.01,40,16,5,3,partner1,group1,1,0.70372625
Speaker,5,5,0.9,0.01,40,16,5,3,partner2,group1,0.002875,0.60169125
Speaker,5,5,0.9,0.01,40,16,5,3,partner2,group2,0.997125,0.40978375
Speaker,5,5,0.9,0.01,40,16,5,3,partner3,group1,0.9955,0.9786525
Speaker,5,5,0.9,0.01,40,16,5,3,partner3,group2,0.0045,0.58910375
Speaker,5,5,0.9,0.01,40,16,5,3,partner4,group1,0.536625,0.23151375
Speaker,5,5,0.9,0.01,40,16,5,3,partner4,group2,0.463375,0.4861425
Speaker,5,5,0.9,0.01,40,17,5,3,partner1,group1,1,0.7031125
Speaker,5,5,0.9,0.01,40,17,5,3,partner2,group1,0.00075,0.59781375
Speaker,5,5,0.9,0.01,40,17,5,3,partner2,group2,0.99925,0.4177875
Speaker,5,5,0.9,0.01,40,17,5,3,partner3,group1,0.995,0.97705875
Speaker,5,5,0.9,0.01,40,17,5,3,partner3,group2,0.005,0.58171
Speaker,5,5,0.9,0.01,40,17,5,3,partner4,group1,0.5505,0.22526125
Speaker,5,5,0.9,0.01,40,17,5,3,partner4,group2,0.4495,0.5084125
Speaker,5,5,0.9,0.01,40,18,5,3,partner1,group1,1,0.69195625
Speaker,5,5,0.9,0.01,40,18,5,3,partner2,group1,0.0355,0.60025125
Speaker,5,5,0.9,0.01,40,18,5,3,partner2,group2,0.9645,0.4135925
Speaker,5,5,0.9,0.01,40,18,5,3,partner3,group1,0.9595,0.97588875
Speaker,5,5,0.9,0.01,40,18,5,3,partner3,group2,0.0405,0.58633875
Speaker,5,5,0.9,0.01,40,18,5,3,partner4,group1,0.47875,0.2189625
Speaker,5,5,0.9,0.01,40,18,5,3,partner4,group2,0.52125,0.49992875
Speaker,5,5,0.9,0.01,40,19,5,4,partner1,group1,1,0.7050375
Speaker,5,5,0.9,0.01,40,19,5,4,partner2,group1,0.01975,0.59977
Speaker,5,5,0.9,0.01,40,19,5,4,partner2,group2,0.98025,0.415295
Speaker,5,5,0.9,0.01,40,19,5,4,partner3,group1,0.9945,0.97547875
Speaker,5,5,0.9,0.01,40,19,5,4,partner3,group2,0.0055,0.58492
Speaker,5,5,0.9,0.01,40,19,5,4,partner4,group1,0.556375,0.22053625
Speaker,5,5,0.9,0.01,40,19,5,4,partner4,group2,0.443625,0.498485
Speaker,5,5,0.9,0.01,40,20,5,4,partner1,group1,1,0.705515
Speaker,5,5,0.9,0.01,40,20,5,4,partner2,group1,0.004375,0.6001425
Speaker,5,5,0.9,0.01,40,20,5,4,partner2,group2,0.995625,0.41492875
Speaker,5,5,0.9,0.01,40,20,5,4,partner3,group1,0.983375,0.97522125
Speaker,5,5,0.9,0.01,40,20,5,4,partner3,group2,0.016625,0.58672375
Speaker,5,5,0.9,0.01,40,20,5,4,partner4,group1,0.047,0.04200375
Speaker,5,5,0.9,0.01,40,20,5,4,partner4,group2,0.953,0.42648875
Speaker,5,5,0.9,0.01,40,21,5,4,partner1,group1,1,0.95449125
Speaker,5,5,0.9,0.01,40,21,5,4,partner2,group1,0.010375,0.60028375
Speaker,5,5,0.9,0.01,40,21,5,4,partner2,group2,0.989625,0.419105
Speaker,5,5,0.9,0.01,40,21,5,4,partner3,group1,0.993625,0.9711775
Speaker,5,5,0.9,0.01,40,21,5,4,partner3,group2,0.006375,0.581535
Speaker,5,5,0.9,0.01,40,21,5,4,partner4,group1,0.053375,0.03864875
Speaker,5,5,0.9,0.01,40,21,5,4,partner4,group2,0.946625,0.42073625
Speaker,5,5,0.9,0.01,40,22,5,4,partner1,group1,1,0.96851375
Speaker,5,5,0.9,0.01,40,22,5,4,partner2,group1,0.0005,0.60041625
Speaker,5,5,0.9,0.01,40,22,5,4,partner2,group2,0.9995,0.41318125
Speaker,5,5,0.9,0.01,40,22,5,4,partner3,group1,0.995625,0.97733125
Speaker,5,5,0.9,0.01,40,22,5,4,partner3,group2,0.004375,0.587075
Speaker,5,5,0.9,0.01,40,22,5,4,partner4,group1,0.002,0.02169
Speaker,5,5,0.9,0.01,40,22,5,4,partner4,group2,0.998,0.41296125
Speaker,5,5,0.9,0.01,40,23,5,4,partner1,group1,1,0.987345
Speaker,5,5,0.9,0.01,40,23,5,4,partner2,group1,0.07925,0.60072375
Speaker,5,5,0.9,0.01,40,23,5,4,partner2,group2,0.92075,0.42734
Speaker,5,5,0.9,0.01,40,23,5,4,partner3,group1,0.914625,0.9623225
Speaker,5,5,0.9,0.01,40,23,5,4,partner3,group2,0.085375,0.5751875
Speaker,5,5,0.9,0.01,40,23,5,4,partner4,group1,0.082375,0.034455
Speaker,5,5,0.9,0.01,40,23,5,4,partner4,group2,0.917625,0.425725
Speaker,5,5,0.9,0.01,40,24,5,4,partner1,group1,1,0.97424625
Speaker,5,5,0.9,0.01,40,24,5,4,partner2,group1,0.01475,0.61370375
Speaker,5,5,0.9,0.01,40,24,5,4,partner2,group2,0.98525,0.41755
Speaker,5,5,0.9,0.01,40,24,5,4,partner3,group1,0.99925,0.948535
Speaker,5,5,0.9,0.01,40,24,5,4,partner3,group2,0.00075,0.58245375
Speaker,5,5,0.9,0.01,40,24,5,4,partner4,group1,0.005875,0.04864375
Speaker,5,5,0.9,0.01,40,24,5,4,partner4,group2,0.994125,0.41778125
Speaker,5,5,0.9,0.01,39,1,5,1,partner1,group1,1,
Speaker,5,5,0.9,0.01,39,1,5,1,partner2,group1,0.493875,0.80276875
Speaker,5,5,0.9,0.01,39,1,5,1,partner2,group2,0.506125,0.49488125
Speaker,5,5,0.9,0.01,39,1,5,1,partner3,group1,0.500125,0.5042225
Speaker,5,5,0.9,0.01,39,1,5,1,partner3,group2,0.499875,0.49901375
Speaker,5,5,0.9,0.01,39,1,5,1,partner4,group1,0.507125,0.502555
Speaker,5,5,0.9,0.01,39,1,5,1,partner4,group2,0.492875,0.49112375
Speaker,5,5,0.9,0.01,39,2,5,1,partner1,group1,1,0.705435
Speaker,5,5,0.9,0.01,39,2,5,1,partner2,group1,0.40775,0.80109875
Speaker,5,5,0.9,0.01,39,2,5,1,partner2,group2,0.59225,0.4983025
Speaker,5,5,0.9,0.01,39,2,5,1,partner3,group1,0.4185,0.49799625
Speaker,5,5,0.9,0.01,39,2,5,1,partner3,group2,0.5815,0.5001225
Speaker,5,5,0.9,0.01,39,2,5,1,partner4,group1,0.456,0.505725
Speaker,5,5,0.9,0.01,39,2,5,1,partner4,group2,0.544,0.4938475
Speaker,5,5,0.9,0.01,39,3,5,1,partner1,group1,1,0.7029075
Speaker,5,5,0.9,0.01,39,3,5,1,partner2,group1,0.4665,0.7924375
Speaker,5,5,0.9,0.01,39,3,5,1,partner2,group2,0.5335,0.5075325
Speaker,5,5,0.9,0.01,39,3,5,1,partner3,group1,0.440375,0.50112625
Speaker,5,5,0.9,0.01,39,3,5,1,partner3,group2,0.559625,0.4987525
Speaker,5,5,0.9,0.01,39,3,5,1,partner4,group1,0.48925,0.4944025
Speaker,5,5,0.9,0.01,39,3,5,1,partner4,group2,0.51075,0.5062475
Speaker,5,5,0.9,0.01,39,4,5,1,partner1,group1,1,0.69950125
Speaker,5,5,0.9,0.01,39,4,5,1,partner2,group1,0.529,0.7997425
Speaker,5,5,0.9,0.01,39,4,5,1,partner2,group2,0.471,0.49835125
Speaker,5,5,0.9,0.01,39,4,5,1,partner3,group1,0.434875,0.504905
Speaker,5,5,0.9,0.01,39,4,5,1,partner3,group2,0.565125,0.491585
Speaker,5,5,0.9,0.01,39,4,5,1,partner4,group1,0.376625,0.50008
Speaker,5,5,0.9,0.01,39,4,5,1,partner4,group2,0.623375,0.5024325
Speaker,5,5,0.9,0.01,39,5,5,1,partner1,group1,1,0.70290375
Speaker,5,5,0.9,0.01,39,5,5,1,partner2,group1,0.516125,0.79589875
Speaker,5,5,0.9,0.01,39,5,5,1,partner2,group2,0.483875,0.5050625
Speaker,5,5,0.9,0.01,39,5,5,1,partner3,group1,0.518625,0.49615375
Speaker,5,5,0.9,0.01,39,5,5,1,partner3,group2,0.481375,0.5034575
Speaker,5,5,0.9,0.01,39,5,5,1,partner4,group1,0.579625,0.49780875
Speaker,5,5,0.9,0.01,39,5,5,1,partner4,group2,0.420375,0.50922125
Speaker,5,5,0.9,0.01,39,6,5,1,partner1,group1,1,0.6923975
Speaker,5,5,0.9,0.01,39,6,5,1,partner2,group1,0.4585,0.8062775
Speaker,5,5,0.9,0.01,39,6,5,1,partner2,group2,0.5415,0.48425375
Speaker,5,5,0.9,0.01,39,6,5,1,partner3,group1,0.487625,0.51460375
Speaker,5,5,0.9,0.01,39,6,5,1,partner3,group2,0.512375,0.5025775
Speaker,5,5,0.9,0.01,39,6,5,1,partner4,group1,0.497625,0.49258
Speaker,5,5,0.9,0.01,39,6,5,1,partner4,group2,0.502375,0.4964575
Speaker,5,5,0.9,0.01,39,7,5,2,partner1,group1,1,0.70325
Speaker,5,5,0.9,0.01,39,7,5,2,partner2,group1,0.587125,0.79746375
Speaker,5,5,0.9,0.01,39,7,5,2,partner2,group2,0.412875,0.50677125
Speaker,5,5,0.9,0.01,39,7,5,2,partner3,group1,0.5965,0.496945
Speaker,5,5,0.9,0.01,39,7,5,2,partner3,group2,0.4035,0.4916475
Speaker,5,5,0.9,0.01,39,7,5,2,partner4,group1,0.50025,0.505095
Speaker,5,5,0.9,0.01,39,7,5,2,partner4,group2,0.49975,0.50528125
Speaker,5,5,0.9,0.01,39,8,5,2,partner1,group1,1,0.69679625
Speaker,5,5,0.9,0.01,39,8,5,2,partner2,group1,0.145375,0.6613925
Speaker,5,5,0.9,0.01,39,8,5,2,partner2,group2,0.854625,0.42986875
Speaker,5,5,0.9,0.01,39,8,5,2,partner3,group1,0.41875,0.7101675
Speaker,5,5,0.9,0.01,39,8,5,2,partner3,group2,0.58125,0.497515
Speaker,5,5,0.9,0.01,39,8,5,2,partner4,group1,0.57125,0.50015125
Speaker,5,5,0.9,0.01,39,8,5,2,partner4,group2,0.42875,0.50935875
Speaker,5,5,0.9,0.01,39,9,5,2,partner1,group1,1,0.69154625
Speaker,5,5,0.9,0.01,39,9,5,2,partner2,group1,0.192625,0.65597625
Speaker,5,5,0.9,0.01,39,9,5,2,partner2,group2,0.807375,0.43310125
Speaker,5,5,0.9,0.01,39,9,5,2,partner3,group1,0.498,0.71
Speaker,5,5,0.9,0.01,39,9,5,2,partner3,group2,0.502,0.50401625
Speaker,5,5,0.9,0.01,39,9,5,2,partner4,group1,0.563875,0.499075
Speaker,5,5,0.9,0.01,39,9,5,2,partner4,group2,0.436125,0.49167625
Speaker,5,5,0.9,0.01,39,10,5,2,partner1,group1,1,0.706155
Speaker,5,5,0.9,0.01,39,10,5,2,partner2,group1,0.035,0.61080625
Speaker,5,5,0.9,0.01,39,10,5,2,partner2,group2,0.965,0.408435
Speaker,5,5,0.9,0.01,39,10,5,2,partner3,group1,0.525875,0.78085125
Speaker,5,5,0.9,0.01,39,10,5,2,partner3,group2,0.474125,0.50232875
Speaker,5,5,0.9,0.01,39,10,5,2,partner4,group1,0.4965,0.4950675
Speaker,5,5,0.9,0.01,39,10,5,2,partner4,group2,0.5035,0.50599375
Speaker,5,5,0.9,0.01,39,11,5,2,partner1,group1,1,0.6965175
Speaker,5,5,0.9,0.01,39,11,5,2,partner2,group1,0.02725,0.61315375
Speaker,5,5,0.9,0.01,39,11,5,2,partner2,group2,0.97275,0.4037375
Speaker,5,5,0.9,0.01,39,11,5,2,partner3,group1,0.44425,0.7777
Speaker,5,5,0.9,0.01,39,11,5,2,partner3,group2,0.55575,0.51022125
Speaker,5,5,0.9,0.01,39,11,5,2,partner4,group1,0.68575,0.49306
Speaker,5,5,0.9,0.01,39,11,5,2,partner4,group2,0.31425,0.518585
Speaker,5,5,0.9,0.01,39,12,5,2,partner1,group1,1,0.6835425
Speaker,5,5,0.9,0.01,39,12,5,2,partner2,group1,0.041,0.61065375
Speaker,5,5,0.9,0.01,39,12,5,2,partner2,group2,0.959,0.407445
Speaker,5,5,0.9,0.01,39,12,5,2,partner3,group1,0.362875,0.7748275
Speaker,5,5,0.9,0.01,39,12,5,2,partner3,group2,0.637125,0.49694375
Speaker,5,5,0.9,0.01,39,12,5,2,partner4,group1,0.4795,0.5124575
Speaker,5,5,0.9,0.01,39,12,5,2,partner4,group2,0.5205,0.49621875
Speaker,5,5,0.9,0.01,39,13,5,3,partner1,group1,1,0.70145375
Speaker,5,5,0.9,0.01,39,13,5,3,partner2,group1,0.034875,0.611465
Speaker,5,5,0.9,0.01,39,13,5,3,partner2,group2,0.965125,0.40696
Speaker,5,5,0.9,0.01,39,13,5,3,partner3,group1,0.507375,0.778885
Speaker,5,5,0.9,0.01,39,13,5,3,partner3,group2,0.492625,0.51091625
Speaker,5,5,0.9,0.01,39,13,5,3,partner4,group1,0.499875,0.490285
Speaker,5,5,0.9,0.01,39,13,5,3,partner4,group2,0.500125,0.49545625
Speaker,5,5,0.9,0.01,39,14,5,3,partner1,group1,1,0.7060325
Speaker,5,5,0.9,0.01,39,14,5,3,partner2,group1,0.02725,0.61230875
Speaker,5,5,0.9,0.01,39,14,5,3,partner2,group2,0.97275,0.4057325
Speaker,5,5,0.9,0.01,39,14,5,3,partner3,group1,0.89425,0.9432825
Speaker,5,5,0.9,0.01,39,14,5,3,partner3,group2,0.10575,0.57822875
Speaker,5,5,0.9,0.01,39,14,5,3,partner4,group1,0.488,0.26471625
Speaker,5,5,0.9,0.01,39,14,5,3,partner4,group2,0.512,0.50585125
Speaker,5,5,0.9,0.01,39,15,5,3,partner1,group1,1,0.68988
Speaker,5,5,0.9,0.01,39,15,5,3,partner2,group1,0.0475,0.6094875
Speaker,5,5,0.9,0.01,39,15,5,3,partner2,group2,0.9525,0.40632125
Speaker,5,5,0.9,0.01,39,15,5,3,partner3,group1,0.957875,0.96149125
Speaker,5,5,0.9,0.01,39,15,5,3,partner3,group2,0.042125,0.58869625
Speaker,5,5,0.9,0.01,39,15,5,3,partner4,group1,0.615,0.23721
Speaker,5,5,0.9,0.01,39,15,5,3,partner4,group2,0.385,0.49961625
Speaker,5,5,0.9,0.01,39,16,5,3,partner1,group1,1,0.6971775
Speaker,5,5,0.9,0.01,39,16,5,3,partner2,group1,0.0355,0.6116625
Speaker,5,5,0.9,0.01,39,16,5,3,partner2,group2,0.9645,0.39984125
Speaker,5,5,0.9,0.01,39,16,5,3,partner3,group1,0.973375,0.97866875
Speaker,5,5,0.9,0.01,39,16,5,3,partner3,group2,0.026625,0.59901375
Speaker,5,5,0.9,0.01,39,16,5,3,partner4,group1,0.66625,0.2261925
Speaker,5,5,0.9,0.01,39,16,5,3,partner4,group2,0.33375,0.486875
Speaker,5,5,0.9,0.01,39,17,5,3,partner1,group1,1,0.69774625
Speaker,5,5,0.9,0.01,39,17,5,3,partner2,group1,0.0235,0.60780625
Speaker,5,5,0.9,0.01,39,17,5,3,partner2,group2,0.9765,0.4078025
Speaker,5,5,0.9,0.01,39,17,5,3,partner3,group1,0.9855,0.97710125
Speaker,5,5,0.9,0.01,39,17,5,3,partner3,group2,0.0145,0.59161
Speaker,5,5,0.9,0.01,39,17,5,3,partner4,group1,0.484625,0.21980625
Speaker,5,5,0.9,0.01,39,17,5,3,partner4,group2,0.515375,0.5094225
Speaker,5,5,0.9,0.01,39,18,5,3,partner1,group1,1,0.68645125
Speaker,5,5,0.9,0.01,39,18,5,3,partner2,group1,0.004,0.60989625
Speaker,5,5,0.9,0.01,39,18,5,3,partner2,group2,0.996,0.4043025
Speaker,5,5,0.9,0.01,39,18,5,3,partner3,group1,0.9915,0.97593875
Speaker,5,5,0.9,0.01,39,18,5,3,partner3,group2,0.0085,0.59552875
Speaker,5,5,0.9,0.01,39,18,5,3,partner4,group1,0.601875,0.21458
Speaker,5,5,0.9,0.01,39,18,5,3,partner4,group2,0.398125,0.49950375
Speaker,5,5,0.9,0.01,39,19,5,4,partner1,group1,1,0.70025
Speaker,5,5,0.9,0.01,39,19,5,4,partner2,group1,0.00625,0.6095725
Speaker,5,5,0.9,0.01,39,19,5,4,partner2,group2,0.99375,0.40569
Speaker,5,5,0.9,0.01,39,19,5,4,partner3,group1,0.990125,0.97533625
Speaker,5,5,0.9,0.01,39,19,5,4,partner3,group2,0.009875,0.59481
Speaker,5,5,0.9,0.01,39,19,5,4,partner4,group1,0.532375,0.2150275
Speaker,5,5,0.9,0.01,39,19,5,4,partner4,group2,0.467625,0.4996125
Speaker,5,5,0.9,0.01,39,20,5,4,partner1,group1,1,0.69995125
Speaker,5,5,0.9,0.01,39,20,5,4,partner2,group1,0.001875,0.61009875
Speaker,5,5,0.9,0.01,39,20,5,4,partner2,group2,0.998125,0.40501625
Speaker,5,5,0.9,0.01,39,20,5,4,partner3,group1,0.990875,0.97534375
Speaker,5,5,0.9,0.01,39,20,5,4,partner3,group2,0.009125,0.59639125
Speaker,5,5,0.9,0.01,39,20,5,4,partner4,group1,0.102375,0.0417
Speaker,5,5,0.9,0.01,39,20,5,4,partner4,group2,0.897625,0.41742875
Speaker,5,5,0.9,0.01,39,21,5,4,partner1,group1,1,0.95402125
Speaker,5,5,0.9,0.01,39,21,5,4,partner2,group1,0.060125,0.61018
Speaker,5,5,0.9,0.01,39,21,5,4,partner2,group2,0.939875,0.4093125
Speaker,5,5,0.9,0.01,39,21,5,4,partner3,group1,0.94225,0.9711375
Speaker,5,5,0.9,0.01,39,21,5,4,partner3,group2,0.05775,0.5914075
Speaker,5,5,0.9,0.01,39,21,5,4,partner4,group1,0.14175,0.03817875
Speaker,5,5,0.9,0.01,39,21,5,4,partner4,group2,0.85825,0.41180375
Speaker,5,5,0.9,0.01,39,22,5,4,partner1,group1,1,0.96798
Speaker,5,5,0.9,0.01,39,22,5,4,partner2,group1,0.0025,0.61041125
Speaker,5,5,0.9,0.01,39,22,5,4,partner2,group2,0.9975,0.40319125
Speaker,5,5,0.9,0.01,39,22,5,4,partner3,group1,0.9965,0.97737
Speaker,5,5,0.9,0.01,39,22,5,4,partner3,group2,0.0035,0.5969875
Speaker,5,5,0.9,0.01,39,22,5,4,partner4,group1,0.001375,0.02171375
Speaker,5,5,0.9,0.01,39,22,5,4,partner4,group2,0.998625,0.40300125
Speaker,5,5,0.9,0.01,39,23,5,4,partner1,group1,1,0.987325
Speaker,5,5,0.9,0.01,39,23,5,4,partner2,group1,0.233125,0.60993125
Speaker,5,5,0.9,0.01,39,23,5,4,partner2,group2,0.766875,0.418925
Speaker,5,5,0.9,0.01,39,23,5,4,partner3,group1,0.755875,0.96238375
Speaker,5,5,0.9,0.01,39,23,5,4,partner3,group2,0.244125,0.58348
Speaker,5,5,0.9,0.01,39,23,5,4,partner4,group1,0.23575,0.034485
Speaker,5,5,0.9,0.01,39,23,5,4,partner4,group2,0.76425,0.4173725
Speaker,5,5,0.9,0.01,39,24,5,4,partner1,group1,1,0.9734225
Speaker,5,5,0.9,0.01,39,24,5,4,partner2,group1,0.000875,0.62355625
Speaker,5,5,0.9,0.01,39,24,5,4,partner2,group2,0.999125,0.407845
Speaker,5,5,0.9,0.01,39,24,5,4,partner3,group1,0.997375,0.948395
Speaker,5,5,0.9,0.01,39,24,5,4,partner3,group2,0.002625,0.59243875
Speaker,5,5,0.9,0.01,39,24,5,4,partner4,group1,0.000625,0.0485925
Speaker,5,5,0.9,0.01,39,24,5,4,partner4,group2,0.999375,0.40789875
Speaker,5,5,0.9,0.01,38,1,5,1,partner1,group1,1,
Speaker,5,5,0.9,0.01,38,1,5,1,partner2,group1,0.52075,0.80783
Speaker,5,5,0.9,0.01,38,1,5,1,partner2,group2,0.47925,0.49475875
Speaker,5,5,0.9,0.01,38,1,5,1,partner3,group1,0.551375,0.5042825
Speaker,5,5,0.9,0.01,38,1,5,1,partner3,group2,0.448625,0.49901625
Speaker,5,5,0.9,0.01,38,1,5,1,partner4,group1,0.50625,0.5024825
Speaker,5,5,0.9,0.01,38,1,5,1,partner4,group2,0.49375,0.49126625
Speaker,5,5,0.9,0.01,38,2,5,1,partner1,group1,1,0.70036375
Speaker,5,5,0.9,0.01,38,2,5,1,partner2,group1,0.45675,0.80702125
Speaker,5,5,0.9,0.01,38,2,5,1,partner2,group2,0.54325,0.4964575
Speaker,5,5,0.9,0.01,38,2,5,1,partner3,group1,0.481625,0.49973375
Speaker,5,5,0.9,0.01,38,2,5,1,partner3,group2,0.518375,0.4984925
Speaker,5,5,0.9,0.01,38,2,5,1,partner4,group1,0.477,0.50698
Speaker,5,5,0.9,0.01,38,2,5,1,partner4,group2,0.523,0.4929675
Speaker,5,5,0.9,0.01,38,3,5,1,partner1,group1,1,0.6983475
Speaker,5,5,0.9,0.01,38,3,5,1,partner2,group1,0.41925,0.7977725
Speaker,5,5,0.9,0.01,38,3,5,1,partner2,group2,0.58075,0.5068625
Speaker,5,5,0.9,0.01,38,3,5,1,partner3,group1,0.494,0.5020575
Speaker,5,5,0.9,0.01,38,3,5,1,partner3,group2,0.506,0.49756
Speaker,5,5,0.9,0.01,38,3,5,1,partner4,group1,0.543625,0.49510625
Speaker,5,5,0.9,0.01,38,3,5,1,partner4,group2,0.456375,0.5060325
Speaker,5,5,0.9,0.01,38,4,5,1,partner1,group1,1,0.69460875
Speaker,5,5,0.9,0.01,38,4,5,1,partner2,group1,0.574375,0.8044525
Speaker,5,5,0.9,0.01,38,4,5,1,partner2,group2,0.425625,0.49893125
Speaker,5,5,0.9,0.01,38,4,5,1,partner3,group1,0.520875,0.50526625
Speaker,5,5,0.9,0.01,38,4,5,1,partner3,group2,0.479125,0.4902825
Speaker,5,5,0.9,0.01,38,4,5,1,partner4,group1,0.599625,0.501965
Speaker,5,5,0.9,0.01,38,4,5,1,partner4,group2,0.400375,0.499965
Speaker,5,5,0.9,0.01,38,5,5,1,partner1,group1,1,0.6991375
Speaker,5,5,0.9,0.01,38,5,5,1,partner2,group1,0.478625,0.8007375
Speaker,5,5,0.9,0.01,38,5,5,1,partner2,group2,0.521375,0.505385
Speaker,5,5,0.9,0.01,38,5,5,1,partner3,group1,0.516375,0.49580625
Speaker,5,5,0.9,0.01,38,5,5,1,partner3,group2,0.483625,0.50383
Speaker,5,5,0.9,0.01,38,5,5,1,partner4,group1,0.537625,0.49682625
Speaker,5,5,0.9,0.01,38,5,5,1,partner4,group2,0.462375,0.51081375
Speaker,5,5,0.9,0.01,38,6,5,1,partner1,group1,1,0.68660125
Speaker,5,5,0.9,0.01,38,6,5,1,partner2,group1,0.5035,0.8116925
Speaker,5,5,0.9,0.01,38,6,5,1,partner2,group2,0.4965,0.48342375
Speaker,5,5,0.9,0.01,38,6,5,1,partner3,group1,0.550625,0.5151425
Speaker,5,5,0.9,0.01,38,6,5,1,partner3,group2,0.449375,0.50233
Speaker,5,5,0.9,0.01,38,6,5,1,partner4,group1,0.561375,0.4927275
Speaker,5,5,0.9,0.01,38,6,5,1,partner4,group2,0.438625,0.49641
Speaker,5,5,0.9,0.01,38,7,5,2,partner1,group1,1,0.69827375
Speaker,5,5,0.9,0.01,38,7,5,2,partner2,group1,0.4815,0.8015925
Speaker,5,5,0.9,0.01,38,7,5,2,partner2,group2,0.5185,0.50851375
Speaker,5,5,0.9,0.01,38,7,5,2,partner3,group1,0.579,0.49510875
Speaker,5,5,0.9,0.01,38,7,5,2,partner3,group2,0.421,0.4935775
Speaker,5,5,0.9,0.01,38,7,5,2,partner4,group1,0.552625,0.5041275
Speaker,5,5,0.9,0.01,38,7,5,2,partner4,group2,0.447375,0.50528625
Speaker,5,5,0.9,0.01,38,8,5,2,partner1,group1,1,0.69179375
Speaker,5,5,0.9,0.01,38,8,5,2,partner2,group1,0.09425,0.66993875
Speaker,5,5,0.9,0.01,38,8,5,2,partner2,group2,0.90575,0.42277625
Speaker,5,5,0.9,0.01,38,8,5,2,partner3,group1,0.632625,0.71452625
Speaker,5,5,0.9,0.01,38,8,5,2,partner3,group2,0.367375,0.49589
Speaker,5,5,0.9,0.01,38,8,5,2,partner4,group1,0.322625,0.50025125
Speaker,5,5,0.9,0.01,38,8,5,2,partner4,group2,0.677375,0.51078375
Speaker,5,5,0.9,0.01,38,9,5,2,partner1,group1,1,0.68583375
Speaker,5,5,0.9,0.01,38,9,5,2,partner2,group1,0.134,0.66405
Speaker,5,5,0.9,0.01,38,9,5,2,partner2,group2,0.866,0.42695375
Speaker,5,5,0.9,0.01,38,9,5,2,partner3,group1,0.47375,0.71309375
Speaker,5,5,0.9,0.01,38,9,5,2,partner3,group2,0.52625,0.50397625
Speaker,5,5,0.9,0.01,38,9,5,2,partner4,group1,0.535375,0.49845625
Speaker,5,5,0.9,0.01,38,9,5,2,partner4,group2,0.464625,0.49295375
Speaker,5,5,0.9,0.01,38,10,5,2,partner1,group1,1,0.70051625
Speaker,5,5,0.9,0.01,38,10,5,2,partner2,group1,0.02475,0.62045625
Speaker,5,5,0.9,0.01,38,10,5,2,partner2,group2,0.97525,0.399135
Speaker,5,5,0.9,0.01,38,10,5,2,partner3,group1,0.66625,0.7852425
Speaker,5,5,0.9,0.01,38,10,5,2,partner3,group2,0.33375,0.50284625
Speaker,5,5,0.9,0.01,38,10,5,2,partner4,group1,0.502375,0.49484375
Speaker,5,5,0.9,0.01,38,10,5,2,partner4,group2,0.497625,0.50592375
Speaker,5,5,0.9,0.01,38,11,5,2,partner1,group1,1,0.6915525
Speaker,5,5,0.9,0.01,38,11,5,2,partner2,group1,0.0095,0.62288125
Speaker,5,5,0.9,0.01,38,11,5,2,partner2,group2,0.9905,0.3942825
Speaker,5,5,0.9,0.01,38,11,5,2,partner3,group1,0.405625,0.782985
Speaker,5,5,0.9,0.01,38,11,5,2,partner3,group2,0.594375,0.50910625
Speaker,5,5,0.9,0.01,38,11,5,2,partner4,group1,0.41725,0.49176
Speaker,5,5,0.9,0.01,38,11,5,2,partner4,group2,0.58275,0.5223
Speaker,5,5,0.9,0.01,38,12,5,2,partner1,group1,1,0.676685
Speaker,5,5,0.9,0.01,38,12,5,2,partner2,group1,0.0195,0.62024375
Speaker,5,5,0.9,0.01,38,12,5,2,partner2,group2,0.9805,0.398265
Speaker,5,5,0.9,0.01,38,12,5,2,partner3,group1,0.4275,0.78078875
Speaker,5,5,0.9,0.01,38,12,5,2,partner3,group2,0.5725,0.49420125
Speaker,5,5,0.9,0.01,38,12,5,2,partner4,group1,0.549625,0.51403375
Speaker,5,5,0.9,0.01,38,12,5,2,partner4,group2,0.450375,0.49580875
Speaker,5,5,0.9,0.01,38,13,5,3,partner1,group1,1,0.69665875
Speaker,5,5,0.9,0.01,38,13,5,3,partner2,group1,0.025625,0.62111625
Speaker,5,5,0.9,0.01,38,13,5,3,partner2,group2,0.974375,0.3976575
Speaker,5,5,0.9,0.01,38,13,5,3,partner3,group1,0.467375,0.7834625
Speaker,5,5,0.9,0.01,38,13,5,3,partner3,group2,0.532625,0.51106375
Speaker,5,5,0.9,0.01,38,13,5,3,partner4,group1,0.387,0.4902125
Speaker,5,5,0.9,0.01,38,13,5,3,partner4,group2,0.613,0.49545375
Speaker,5,5,0.9,0.01,38,14,5,3,partner1,group1,1,0.70103375
Speaker,5,5,0.9,0.01,38,14,5,3,partner2,group1,0.00525,0.62203625
Speaker,5,5,0.9,0.01,38,14,5,3,partner2,group2,0.99475,0.3962775
Speaker,5,5,0.9,0.01,38,14,5,3,partner3,group1,0.84275,0.9440675
