_id,index,name,displayName,startTimeAt,durationInSeconds,roundId,gameId,createdAt,data.log
mRnYEyQH6g3oNbdWr,34,transition,Partner Swap!,2022-05-25T21:38:29Z,15,WSsmfCLkARhvbm7Zm,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""transitionStarted"",""roundId"":""transition"",""at"":""2022-05-25T21:38:29.187Z""}"
gsrB46iETZ7mzNdBD,35,selection,Selection,2022-05-25T21:38:45Z,45,WSsmfCLkARhvbm7Zm,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:38:44.783Z""}"
uscEfGbENM8qzCmfz,36,selection,Selection,2022-05-25T21:39:32Z,45,BYeQe94L39tMncwDx,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:39:32.012Z""}"
mu9NgY7ErkyPMCoj5,37,selection,Selection,2022-05-25T21:40:20Z,45,srGZkm8989aiT3am6,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:40:19.706Z""}"
5xvqJsnn96rYYGL2E,38,selection,Selection,2022-05-25T21:41:08Z,45,389agvRmvdSoiaFD2,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:41:07.987Z""}"
zBFndEc9QzYbtcX3G,39,selection,Selection,2022-05-25T21:41:55Z,45,WhNtdGSkyF6jZertz,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:41:54.987Z""}"
4umyhiEXswioRR83W,40,selection,Selection,2022-05-25T21:42:42Z,45,iDCnHh6Lr5j6a6ksv,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:42:42.411Z""}"
jNqgRJypkuduEmsJi,41,selection,Selection,2022-05-25T21:43:30Z,45,J928CyvA5C4gumWt5,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:43:29.775Z""}"
RCKAsweP7j2F963Ff,42,selection,Selection,2022-05-25T21:44:17Z,45,G96kx8hW3qTfhH5TW,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:44:16.904Z""}"
smkPRijni8vENRRar,43,selection,Selection,2022-05-25T21:45:05Z,45,fnehX3RWJAFN5c3RS,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:45:05.130Z""}"
tYBn6aHXk4gc5KFX2,44,selection,Selection,2022-05-25T21:45:53Z,45,gyAuWRwYCPK4FpnvW,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:45:52.600Z""}"
wzuapykubfw2Nx8un,45,selection,Selection,2022-05-25T21:46:40Z,45,G28pZRZSiBPf3bRKT,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:46:40.006Z""}"
Rz9zxoCgS5Ed3vmvw,46,selection,Selection,2022-05-25T21:47:27Z,45,4TGJxM8QdKogm8KzF,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:47:26.974Z""}"
33mYBAEYsaqyujQz5,47,selection,Selection,2022-05-25T21:48:14Z,45,HWodvM5JzhDNvracQ,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:48:14.219Z""}"
qDpoZEkj5rxLPriv7,48,selection,Selection,2022-05-25T21:49:02Z,45,EvwSLzsKZ4Mxyjahq,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:49:02.220Z""}"
eT63BpmfiEmgSdNke,49,selection,Selection,2022-05-25T21:49:50Z,45,Ht5xCho3c3v3cA2ST,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:49:49.908Z""}"
uTskHevfPwAhhofwg,50,selection,Selection,2022-05-25T21:50:37Z,45,ZZ9tWKkh3dNA3c9Cp,EaWaYZDND8qezKvph,2022-05-25T21:12:38Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:50:37.579Z""}"
LyMkCE2GYcXQio66f,0,preview,Avatar and partner assignment,2022-05-25T21:17:03Z,20,Mneq3F3sptDJuRt3X,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""previewStarted"",""roundId"":""preview"",""at"":""2022-05-25T21:17:03.630Z""}"
3MreDLFFohRzrMCco,1,selection,Selection,2022-05-25T21:17:24Z,45,Mneq3F3sptDJuRt3X,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:17:24.429Z""}"
XsgopeoyNPWMnZxrR,2,selection,Selection,2022-05-25T21:18:11Z,45,zdzZjMDqsKC22Bj65,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:18:11.417Z""}"
bjceHj7E6M8p4nbEC,3,selection,Selection,2022-05-25T21:18:58Z,45,jYQjG8qkRz8PtCBMq,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:18:58.231Z""}"
XjsTtPbjjvNMB5Frc,4,selection,Selection,2022-05-25T21:19:46Z,45,nCzqkXfGShfncoMtB,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:19:45.999Z""}"
CaDdbb8RRfELxw8Br,5,selection,Selection,2022-05-25T21:20:33Z,45,AxhsEd5rNBiz9Tk43,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:20:32.984Z""}"
bRZZCELGNFJCCH7qM,6,selection,Selection,2022-05-25T21:21:21Z,45,AAqJjZxht4LFsufnF,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:21:21.069Z""}"
GnY8QJFRAAMD5XSET,7,selection,Selection,2022-05-25T21:22:05Z,45,TLCKSy7ptT6aN3T8F,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:22:05.117Z""}"
4RH6umyvDsYvfPZie,8,selection,Selection,2022-05-25T21:22:48Z,45,MpwMvttLo4TWqxqQf,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:22:48.300Z""}"
jFfiPdeK7mLMwEhpj,9,selection,Selection,2022-05-25T21:23:37Z,45,BgTvN6Kf9CHndbd7x,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:23:37.392Z""}"
CXJqGGdmofpJMfPt5,10,selection,Selection,2022-05-25T21:24:10Z,45,jcedij6zAFhjsiNfy,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:24:10.714Z""}"
aK4MHnbWPN34NoCPF,11,selection,Selection,2022-05-25T21:24:50Z,45,HXfsb4Y6mQk3PhdaH,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:58Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:24:50.284Z""}"
b4iehXXokktZECpvo,12,selection,Selection,2022-05-25T21:25:31Z,45,tdLDmvEtWHEpbQZGi,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:25:30.404Z""}"
W5Q5pc864sTng8eJ6,13,selection,Selection,2022-05-25T21:26:02Z,45,iof5q2HMvWGx5XxwW,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:26:02.120Z""}"
dAqdhuQw5of7PN36r,14,selection,Selection,2022-05-25T21:26:42Z,45,jT6iQbR7KiF6hTrWP,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:26:42.100Z""}"
5kfYJep9FfqvvKieG,15,selection,Selection,2022-05-25T21:27:20Z,45,WoJGsGhJiqoRTsKxH,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:27:20.134Z""}"
GdKiceoQoNFPqnYSq,16,selection,Selection,2022-05-25T21:28:07Z,45,wR5NH8LNSM6ZPRCcZ,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:28:07.380Z""}"
ACzTc2icLxC9osyDm,17,transition,Partner Swap!,2022-05-25T21:28:45Z,15,7RLgjrux6q87bGARD,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""transitionStarted"",""roundId"":""transition"",""at"":""2022-05-25T21:28:45.427Z""}"
XCcr36DNNhmYsLL86,18,selection,Selection,2022-05-25T21:29:01Z,45,7RLgjrux6q87bGARD,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:29:01.072Z""}"
SoHabmonxEvbnWJdD,19,selection,Selection,2022-05-25T21:29:31Z,45,d97sruxRJ7M2St5N7,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:29:30.927Z""}"
nBRH2exTeu8hjb7M8,20,selection,Selection,2022-05-25T21:30:08Z,45,AsoXbx6MczS7uRGtb,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:30:08.506Z""}"
sWdYosLy9MZ4E8azP,21,selection,Selection,2022-05-25T21:30:38Z,45,KhKXMY68PNAivZG46,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:30:37.678Z""}"
Kd7u8MeqAjjKNe2RR,22,selection,Selection,2022-05-25T21:31:15Z,45,uQysSBtR2XWPvKcaK,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:31:14.891Z""}"
z5XXS8yYwcgqM9Rv3,23,selection,Selection,2022-05-25T21:31:57Z,45,opnLmN7uRAKGq5sZC,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:31:56.993Z""}"
rbmTn5zZB3Y8S28ou,24,selection,Selection,2022-05-25T21:32:48Z,45,nXQg894fnRPF88SwE,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:32:48.185Z""}"
JCHLYL3E8zAkJNsPk,25,selection,Selection,2022-05-25T21:33:12Z,45,hqkteEjQtWYJwvy8T,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:33:12.019Z""}"
hT8CKz8yuSxLXyhdB,26,selection,Selection,2022-05-25T21:33:44Z,45,EzYqqtiZpmYuncnYM,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:33:43.117Z""}"
hydSeBxvBJgniSaE4,27,selection,Selection,2022-05-25T21:34:28Z,45,4TxgzjFtAqPx3wv6c,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:34:27.705Z""}"
zs5BZhnr5szKxim2y,28,selection,Selection,2022-05-25T21:35:06Z,45,gp428z9RTwBaT3JWK,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:35:06.599Z""}"
8oYDtP8NKb6LSKLa9,29,selection,Selection,2022-05-25T21:35:38Z,45,kmNyveqF8dYQtvsgZ,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:35:38.115Z""}"
WBbGTG4F5QsaeF55k,30,selection,Selection,2022-05-25T21:36:11Z,45,GfN4Kzv8turEQxe3K,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:36:11.398Z""}"
Tajo2sFudzFoJwzAL,31,selection,Selection,2022-05-25T21:36:51Z,45,RxavmPEXfCMW5PKDy,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:36:51.404Z""}"
3zZeRqYfjxfGZZZsg,32,selection,Selection,2022-05-25T21:37:27Z,45,MhtuMKsFJvPAsJajE,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:37:27.211Z""}"
iNmKztf3mBEaESEmH,33,selection,Selection,2022-05-25T21:38:09Z,45,DoGX6JwyX2Lw3fB73,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:38:09.503Z""}"
p9ThRmaaMWd9KfDbn,34,transition,Partner Swap!,2022-05-25T21:38:51Z,15,SzykD6gijLLGr6HX6,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""transitionStarted"",""roundId"":""transition"",""at"":""2022-05-25T21:38:51.177Z""}"
Sj7EsiPSXBeyxfMKE,35,selection,Selection,2022-05-25T21:39:07Z,45,SzykD6gijLLGr6HX6,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:39:06.766Z""}"
fWPoQL6oJR4iYReT9,36,selection,Selection,2022-05-25T21:39:39Z,45,baiPg8FaNEFo3xGJW,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:39:39.390Z""}"
aKosFY75d7ZG49Grd,37,selection,Selection,2022-05-25T21:40:22Z,45,uxL4SoYMuRALRwjMq,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:40:21.801Z""}"
TqWskwf8CXwZ3a8G9,38,selection,Selection,2022-05-25T21:40:49Z,45,vqis93BH3DXcnjbpb,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:40:48.873Z""}"
f2rhhSMvE52cwf9Jt,39,selection,Selection,2022-05-25T21:41:21Z,45,RLX7aGFFJcrF9gyhW,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:41:20.087Z""}"
rngTQoMZAwF36MY5v,40,selection,Selection,2022-05-25T21:41:57Z,45,CJEZd4nExmHxgAfkt,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:41:57.404Z""}"
629fQym398umuhvDm,41,selection,Selection,2022-05-25T21:42:37Z,45,zupFt8dLxwpGzj2g7,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:42:37.139Z""}"
9mvNybAzGPqciv4Ga,42,selection,Selection,2022-05-25T21:43:25Z,45,xuM3Jn3vtZcsXKgpk,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:43:25.604Z""}"
DJfeyMxNpcRxsTTme,43,selection,Selection,2022-05-25T21:43:52Z,45,rC4N4ZtnKRSore5sL,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:43:51.742Z""}"
ohwckE25CSxDz5G5C,44,selection,Selection,2022-05-25T21:44:28Z,45,idceMbeGSYazTHCba,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:44:28.515Z""}"
8gbHgXsyWjnZ8r4Ye,45,selection,Selection,2022-05-25T21:45:10Z,45,5YvvtYgJPps6kG4Zc,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:45:09.680Z""}"
zTgqztvzdnSyWL9e2,46,selection,Selection,2022-05-25T21:45:41Z,45,PeXDscdfvNAvRyGDm,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:45:41.198Z""}"
7BJhRgMt6eyHAd3aJ,47,selection,Selection,2022-05-25T21:46:13Z,45,9iQRvDpjdn3oj8diz,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:46:13.211Z""}"
JTDfxQDpLAcR6rnyR,48,selection,Selection,2022-05-25T21:46:43Z,45,e2NFJBCBjiBhEqqPz,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:46:43.599Z""}"
Spc5KEmyuZuRXiXQY,49,selection,Selection,2022-05-25T21:47:13Z,45,rfFjJwG2wZyi7D7ze,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:47:12.400Z""}"
nxPi8BPwxqyFS8dYu,50,selection,Selection,2022-05-25T21:47:56Z,45,G2yreKmjQ4nuRQXka,yaSSoefnWt2KKKe5Y,2022-05-25T21:16:59Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:47:55.912Z""}"
NcMuh8GhRW65tYFfK,0,preview,Avatar and partner assignment,2022-05-25T21:19:07Z,20,5mkjKYnNiCB3sia3t,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:01Z,"{""verb"":""previewStarted"",""roundId"":""preview"",""at"":""2022-05-25T21:19:07.029Z""}"
D7D5WS3FBa5jpcrfF,1,selection,Selection,2022-05-25T21:19:27Z,45,5mkjKYnNiCB3sia3t,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:01Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:19:27.627Z""}"
x9tJQBoZTGaHWYc8M,2,selection,Selection,2022-05-25T21:20:14Z,45,9xR4r9w5NNJdXNFZJ,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:01Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:20:13.915Z""}"
sC9AYg2No6BkS7uaN,3,selection,Selection,2022-05-25T21:21:01Z,45,cfaWmdW3wS7a9v5gw,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,"{""verb"":""selectionStarted"",""roundId"":""selection"",""at"":""2022-05-25T21:21:00.682Z""}"
Goxctr25A2E7dG9i9,4,selection,Selection,,45,bNdthGCtwnoLgDSuY,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
x9EgGxuiyE88iJZhF,5,selection,Selection,,45,qaDdRuzHJBANNCAfb,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
hjALzrYQ62FzxeWsq,6,selection,Selection,,45,sjDXT25HjkcvSaDsC,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
B3P9KA5GuRQ25QoJE,7,selection,Selection,,45,xTaxFrEgQi2ncYmtd,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
fyTDFGTHfw5HGrdKT,8,selection,Selection,,45,5YX7qriXkX7wzM46R,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
rEjrLnCbHrA9FYrfw,9,selection,Selection,,45,rFZYQwXjxTuPq2gFh,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
cAyfcrggME5PEk3Wz,10,selection,Selection,,45,uS2wfCp9xwY9J9esd,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
3ZaMmFQWAy6NvfkGa,11,selection,Selection,,45,C9YtPFrvSAquZtDZS,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
865MSJKNqN9WjjjwG,12,selection,Selection,,45,wLYo4ERkqftdev5na,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
QE3eKr9YmGnvLkMQ9,13,selection,Selection,,45,kijP2kaRJ238hSFHu,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
CsC6HobpXSbbugy8R,14,selection,Selection,,45,SJhFD5N8mK3379Cp4,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
ejQLMKx5Yy8pt6ZJt,15,selection,Selection,,45,tiggpoTwKd4jDS6PE,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
Bcc8dfac73oiHsaWy,16,selection,Selection,,45,FvE9wtD4rpjvQcr89,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
QABtufy4ntDSLJa38,17,transition,Partner Swap!,,15,D8f7qKixSdXYkL73i,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
xz9M4xPwEizAe87xx,18,selection,Selection,,45,D8f7qKixSdXYkL73i,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
7wX3sCkXJq9afc55w,19,selection,Selection,,45,YAcLeLGpwk5mLMbAc,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
YWhZkpgsxgoFpPmeT,20,selection,Selection,,45,6McC9hp75cddPHQgT,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
ShQqrSYdWufRvvsqn,21,selection,Selection,,45,fye2JW5tphHmGhxf3,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
kyAQXGbuFQbo6Xbe3,22,selection,Selection,,45,RLjF6AjRjJxK33m8g,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
fixdDh5MfGMSiFQAz,23,selection,Selection,,45,gzLbFkbBmEWG76ueE,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
sBTDCpp88FiGopJEa,24,selection,Selection,,45,j5vscviW5uQwzuQcK,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
rjPLqoquEcxmtDFGQ,25,selection,Selection,,45,TMfGDyKjecLd8AhYq,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
kpxcf9QzvmATNJaRT,26,selection,Selection,,45,4nGnaQgbpau8vCr2e,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
NyteSog6zZ2FE6ct2,27,selection,Selection,,45,vYHPtcXaEdqpi92WD,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
66P7YD54CLdfbLiHf,28,selection,Selection,,45,ajJZrd9Zs8ZbcPiX2,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
TQPb8rSZYdeZyN8Z8,29,selection,Selection,,45,Fygs668NNpXNQqQrp,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
5HWjf7MQAiGSq42TG,30,selection,Selection,,45,wzzRes4AukyZ57CWD,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
tsPCio3ygqfiury4x,31,selection,Selection,,45,4S46xCnLu4GnYmHEg,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
Z3uYkHQ4PyiQG6akQ,32,selection,Selection,,45,SAZuTe8rqhWCqEh4k,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
PYzmrZ3YqMnBicLTo,33,selection,Selection,,45,z2vxa3ZGywzoMHCt7,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
6nagH54cXFEJt267f,34,transition,Partner Swap!,,15,gEnaanzzE3c5TQeZy,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
XxfYe3ysQSgoJhDMp,35,selection,Selection,,45,gEnaanzzE3c5TQeZy,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
XZvMTZrQoeneMMFRD,36,selection,Selection,,45,W6MJ9TnKmAGto8HYe,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
SqRYwpBwPfQWZCdcP,37,selection,Selection,,45,yw3Q28EsYX8hAG2Ht,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
GrHyNdXCtwFkjfirk,38,selection,Selection,,45,XgEJAa9BM6tQabCog,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
cdB4YBm5oEBr7m224,39,selection,Selection,,45,GX3CwxCFmt58PzN37,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
bwkQfYuE4DxGE4PmW,40,selection,Selection,,45,oxhG6h8DuHJyBqCm7,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:02Z,
WERY4MthLsptYDbz8,41,selection,Selection,,45,k9HGgYQn6zrpAdjm8,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:03Z,
pCkZyG7FTDYJ2EuBc,42,selection,Selection,,45,HY6yyaganQ57rf6nw,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:03Z,
co3k7ZzD9ssBaJ4Je,43,selection,Selection,,45,KoR88h92Eva9oDC6o,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:03Z,
PRZ2TxYQwp5bh4QLG,44,selection,Selection,,45,ysY2a6jdyXorZJZhH,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:03Z,
z2pojaZQcaotXraMx,45,selection,Selection,,45,RSh4DDdLhaxywdpWs,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:03Z,
ysPtiHetAQWNsCvds,46,selection,Selection,,45,8RZ7nxyH2TKrgGzNt,6FpdtJAWsoNbTYFWQ,2022-05-25T21:19:03Z,
