_id,index,stageIds,gameId,createdAt,data.target,data.numTrials,data.trialNum,data.numPartners,data.partnerNum,data.repNum,data.chat,data.room0response,data.room0correct,data.room1response,data.room1correct
kiKgQmo9B9mkj9jZq,15,6DgRHTXeyJnkf2FzA,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_G.png""}",16,15,3,0,3,"{""text"":""doing lunges"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""not the bottle, rabbit or person"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",/experiment/tangram_G.png,true,/experiment/tangram_G.png,true
QaeJRk24JBgfrZGYB,16,"Xwon4uhjNTmyMY8YC,xJXx57QL6XMbhNK9X",wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_H.png""}",16,0,3,1,0,"{""text"":""Person sat down with knees bent"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""like a bottle with diamond lid"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_F.png,true,/experiment/tangram_H.png,true
zMXwR9kpJgHzuEFTu,17,v6edWZvQAdQDStEWn,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_E.png""}",16,1,3,1,0,"{""text"":""like a rabbit sitting down"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""Like a bottle with a diamond shaped lid"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_H.png,true,/experiment/tangram_E.png,true
C24hFT9SJw8y9qBC7,18,sdjtiwf2pPfKjA9Qv,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_F.png""}",16,2,3,1,0,"{""text"":""Square top left"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""like a person sitting with knees bent"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",/experiment/tangram_G.png,true,/experiment/tangram_F.png,true
P5sNMvEokqbPtGBZG,19,SKjTMJpeX7encqMQ3,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_G.png""}",16,3,3,1,0,"{""text"":""Rabbit sitting down"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""square on top left"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",/experiment/tangram_E.png,true,/experiment/tangram_G.png,true
BTKDPFse7bNoXNi29,20,v2cx56iMgGaWovQ8q,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_H.png""}",16,4,3,1,1,"{""text"":""forward facing"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""square top left"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",/experiment/tangram_G.png,true,/experiment/tangram_H.png,true
SKagDkzTYxB7KCv6Y,21,xo2hFNsxKJxxNpg5G,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_G.png""}",16,5,3,1,1,"{""text"":""person with knees bent"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""one square ear one triangle ear"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",false,false,/experiment/tangram_G.png,true
bCj2tYGzqyLDMx2RD,22,KHKcAGAzNZHTmS2sX,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_F.png""}",16,6,3,1,1,"{""text"":""rabbit sitting down"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""reading a book facing left"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",/experiment/tangram_E.png,true,/experiment/tangram_F.png,true
Xau77hQaPKY99kPEZ,23,NMe36hs7qymRzsAQw,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_E.png""}",16,7,3,1,1,"{""text"":""bottle with diamond top"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""reading a book facing right"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",false,false,false,false
LrmurEZLMWePLRYrZ,24,fa8wAjTayxQu7NrX8,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_E.png""}",16,8,3,1,2,"{""text"":""reading book facing right"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""Bottle with diamond lid"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_H.png,true,/experiment/tangram_E.png,true
eyfoSZrtZ9bTrKKYk,25,pKJdw5PrhsWK22Mjg,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_H.png""}",16,9,3,1,2,"{""text"":""bottle with diamond lid"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""Square top left"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",/experiment/tangram_G.png,true,/experiment/tangram_H.png,true
pEATrYxhxnNhmWtQB,26,Ad6XCsPRmCRo8edJm,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_G.png""}",16,10,3,1,2,"{""text"":""square ear and triangle ear"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Rabbit sat down"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",/experiment/tangram_E.png,true,/experiment/tangram_G.png,true
2HkCA4kY6P26AakEF,27,GMYmhbzsZr7ydbmDf,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_F.png""}",16,11,3,1,2,"{""text"":""reading facing left"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""Person sat down"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",/experiment/tangram_F.png,true,/experiment/tangram_F.png,true
Za9vxH7PsrvnyELXF,28,Xe2dNxDojCLGavi4d,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_E.png""}",16,12,3,1,3,"{""text"":""person sat down"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""reading facing right"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",/experiment/tangram_F.png,true,/experiment/tangram_E.png,true
C4mSYJBJbb9edGupx,29,7wyopNi7HyGzgnXhT,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_H.png""}",16,13,3,1,3,"{""text"":""forward facing"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""bottle with diamond top"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_H.png,true,/experiment/tangram_H.png,true
aPZMRdtkNTuQ3Bwgs,30,XowvteLdgqhzvQoNB,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_F.png""}",16,14,3,1,3,"{""text"":""rabbit sat down"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""reading facing left"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",false,false,false,false
qoNxHPJuZr2iEhBf4,31,ofYmkAad8vx7Tu4Ey,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_G.png""}",16,15,3,1,3,"{""text"":""square top left"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""1 square ear 1 triangle ear"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",/experiment/tangram_G.png,true,/experiment/tangram_G.png,true
m59tSFYPgez5xL63x,32,"oDoLDchCucz4iybbB,zF2hMrua7JFkH8GWR",wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_E.png""}",16,0,3,2,0,"{""text"":""Rabbit sat down"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""rabbit sat down"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",/experiment/tangram_E.png,true,/experiment/tangram_E.png,true
qk8tPaDsz7mGp6MZa,33,HmzTTnCZ7psheDyM8,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_H.png""}",16,1,3,2,0,"{""text"":""Person sat down"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""bottle with diamond top"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_F.png,true,/experiment/tangram_H.png,true
yPYAdjTcGSjgiE9C7,34,p86AqfT2Lh3wR8ktR,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_G.png""}",16,2,3,2,0,"{""text"":""square top left"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Square top left"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",/experiment/tangram_G.png,true,/experiment/tangram_G.png,true
NwJWBL9t734t2fgSg,35,a3oNA6xbu5orGyxji,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_F.png""}",16,3,3,2,0,"{""text"":""person sat down"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""Bottle with diamond top"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_H.png,true,/experiment/tangram_F.png,true
cr3yZQsK96Gpbquni,36,ch45RzXikQjMeyidY,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_F.png""}",16,4,3,2,1,"{""text"":""person sat down"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""reading facing left"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",/experiment/tangram_F.png,true,/experiment/tangram_F.png,true
tvFbeMgDfPtcSa9C4,37,nagz5YZdaHHuDCibD,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_H.png""}",16,5,3,2,1,"{""text"":""bottle with diamond lid"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""1 square ear 1 triangle ear"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",/experiment/tangram_G.png,true,/experiment/tangram_H.png,true
9AMqKfmzpb7YTQoeq,38,oJwDin3W6dEpC96uB,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_G.png""}",16,6,3,2,1,"{""text"":""forward facing"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""sqaure ear and triangle ear"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",/experiment/tangram_H.png,true,/experiment/tangram_G.png,true
WRDBFFirNs5hQZ5YX,39,KDq4eJC2r4Nb5ekyk,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_E.png""}",16,7,3,2,1,"{""text"":""rabbit sitting down"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""sitting facing right"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",/experiment/tangram_E.png,true,/experiment/tangram_E.png,true
th36LnD8aHb8rNS8u,40,MXbXkFwpyDtqrWrYL,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_H.png""}",16,8,3,2,2,"{""text"":""Sitting facing right"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""bottle with diamond lid"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_E.png,true,/experiment/tangram_H.png,true
F3rBSBWAsciisX22a,41,owbExjpYtJKepqwfN,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_F.png""}",16,9,3,2,2,"{""text"":""Facing forward"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""person sat down"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""Bottle with diamond top"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_H.png,true,/experiment/tangram_F.png,true
RXFakjBX47H9giakZ,42,da8aR4wGjWv53WCoy,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_G.png""}",16,10,3,2,2,"{""text"":""square top left"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Person sat down facing left"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",/experiment/tangram_F.png,true,/experiment/tangram_G.png,true
2cLPpGQrw5kyv2jMq,43,7wop7LzCbZ4PQAt8e,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_E.png""}",16,11,3,2,2,"{""text"":""rabbit sat down"",""playerId"":""bXuH7inc2zA3trvbs"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""Square top left"",""playerId"":""6kaMFu6qq8zRYowRw"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",/experiment/tangram_G.png,true,/experiment/tangram_E.png,true
cjPnxu5eXtYmxYR6c,44,9PBF2hJMJfPqGCEAQ,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_F.png""}",16,12,3,2,3,"{""text"":""facing right sitting"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""person sittinf"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",false,false,false,false
JXg9JnkeJKW2nHMnr,45,yRydhBQyNS3WoDEF8,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_H.png""}",16,13,3,2,3,"{""text"":""bottle with diamond lid"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""forward facing"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",/experiment/tangram_H.png,true,/experiment/tangram_H.png,true
xEmbNeRwJ6bAnGsnj,46,7pSouToKMSqwPMve8,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_E.png""}",16,14,3,2,3,"{""text"":""rabbit sitting"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""1 square ear 1 triangle ear"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",/experiment/tangram_G.png,true,/experiment/tangram_E.png,true
BHcvo2EN7iAAobs3b,47,xXJfRkhohA8WdxHae,wsHxcQMsocXdSP4Xj,2022-05-25T21:21:03Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_G.png""}",16,15,3,2,3,"{""text"":""squRE top and triangle top"",""playerId"":""gwsH5KiNdqjPbxHeh"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""sitting facing left"",""playerId"":""6ppYmNd9mDPXaR9MZ"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",/experiment/tangram_H.png,false,/experiment/tangram_G.png,true
sSvAjWWWrMmbD8khN,0,"625TDmXpFn2DrKZzb,rN29X5PLtiH76D8vN",YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,0,3,0,0,"{""text"":""looks like someone kneeling and praying"",""playerId"":""Lh8xvM6SCfrxXj6wN"",""roomId"":""room0"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",false,false,false,false
8ximYSJPn6GCZtHYe,1,34EbLbNq59vAKM7bN,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,1,3,0,0,"{""text"":""looks like someone with their arms out wide"",""playerId"":""Lh8xvM6SCfrxXj6wN"",""roomId"":""room0"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""},{""text"":""slanted body"",""playerId"":""Lh8xvM6SCfrxXj6wN"",""roomId"":""room0"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""}",false,false,false,false
igRGgvf4XEYkWPEXF,2,NMrfh6hbyW7ynN8cy,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_C.png""}",16,2,3,0,0,"{""text"":""standing person holding a box in their arms"",""playerId"":""Lh8xvM6SCfrxXj6wN"",""roomId"":""room0"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""? which one?"",""playerId"":""YbNxtmiRbJXTs2LrL"",""roomId"":""room1"",""target"":""/experiment/tangram_C.png"",""role"":""listener""}",false,false,false,false
NLFGXbz7Z6f6AZrte,3,YzNcsgSCbAtrw4vRX,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,3,3,0,0,"{""text"":""this one has one raise 'leg'"",""playerId"":""Lh8xvM6SCfrxXj6wN"",""roomId"":""room0"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""head thrown backwards"",""playerId"":""Lh8xvM6SCfrxXj6wN"",""roomId"":""room0"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""ninja"",""playerId"":""SHbgxdZByJ5zKdzsN"",""roomId"":""room1"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",,,,
GXYejdCrfEQpNdRCS,4,GW9STjrbpb6GG3R3x,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,4,3,0,1,,,,,
zZr2zHg5MvfzZDaMo,5,urHexQqxZEeekN7fo,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,5,3,0,1,,,,,
Mjva7m2X8yxrLdJfy,6,cw3ffckHTyfsHctMj,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,6,3,0,1,,,,,
eXMaLsSvCkBGQfEWG,7,QnoXMTYyFoTXADjbP,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,7,3,0,1,,,,,
uGQTZne5WWqrtuzqY,8,JZtHdLMfvNF5aJyvt,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,8,3,0,2,,,,,
7uttPXXt7SgHtXAZL,9,vpciGmxEkq6AwHp9H,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_D.png""}",16,9,3,0,2,,,,,
yJvB9gQYXuYqBgi2b,10,s3ZkqusgtJWFhBgKJ,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,10,3,0,2,,,,,
zYMBiSKPGtefj8J4N,11,QmHDpGFWBHReo9kzc,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,11,3,0,2,,,,,
67M2YcbcxJD6XE5Em,12,iJhpXMKoXRiH9NzJ7,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_B.png""}",16,12,3,0,3,,,,,
DFGE3JkGuRtFh5svR,13,3h9orXGutLF8wp7Ee,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_C.png""}",16,13,3,0,3,,,,,
zkYdXt54J3onijc7Y,14,esb4BGtYpSiSCjJti,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_A.png""}",16,14,3,0,3,,,,,
9rvfzQ6p6sgYHxmPT,15,6yDj2LZdaaHb47Bwa,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,15,3,0,3,,,,,
uPXGzSDjFJDc6XZCZ,16,"Bi42MXSdPYyztyerz,rj3pcHkLxHDZvSPuG",YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,0,3,1,0,,,,,
sKRF8KX8wsEn5p47L,17,kmXz7NCpZr2spXAoA,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_B.png""}",16,1,3,1,0,,,,,
GW3J5rfggtyZrifxW,18,KnuDgBysDPgMA3kMf,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_D.png""}",16,2,3,1,0,,,,,
ThhwHjAw7F8JzHgiy,19,kR8XMth4paZxh37RK,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,3,3,1,0,,,,,
Ty6qqMAphNKET5P5Q,20,E9RcRFv5apMH9mchz,YgMGdAAJfoLS5B3bX,2022-05-25T21:23:46Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,4,3,1,1,,,,,
