gameId,trialNum,partnerNum,repNum,roomId,tangram,text,total_num_words,total_num_chars,listener,speaker
CbjGXYiEYK62c59ta,4,0,1,room0,F,sitting person with no ears,5,27,EiGsis3ca2vX9QLpE,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,4,0,1,room1,G,with arms,2,9,Qu3W23ScTXpnfWBH6,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,4,1,1,room0,F,"sitting, no ears",3,16,EiGsis3ca2vX9QLpE,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,4,1,1,room1,F,dude sitting down with no ears,6,30,rQDvXHhRzEAAGu52K,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,4,2,1,room0,E,bunny ears,2,10,EiGsis3ca2vX9QLpE,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,4,2,1,room1,F,NO ears sitting,3,15,ZSJyxZ5G9927jrcXR,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,5,1,1,room0,E,has ears,2,8,EiGsis3ca2vX9QLpE,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,5,1,1,room1,E,dude with the bunny ears,5,24,rQDvXHhRzEAAGu52K,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,5,2,1,room0,F,sitting down with legs,4,22,EiGsis3ca2vX9QLpE,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,5,2,1,room1,G,weird running thing,3,19,ZSJyxZ5G9927jrcXR,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,6,0,1,room0,H,standing person,2,15,EiGsis3ca2vX9QLpE,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,6,0,1,room1,H,"no arms and no bunny ears, not sitting",8,36,Qu3W23ScTXpnfWBH6,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,6,1,1,room0,H,"no legs, no arms, standing",5,26,EiGsis3ca2vX9QLpE,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,6,1,1,room1,G,homie with the arms flying away,6,31,rQDvXHhRzEAAGu52K,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,6,2,1,room0,H,dude thats standing up,4,22,EiGsis3ca2vX9QLpE,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,6,2,1,room1,E,bunny ears,2,10,ZSJyxZ5G9927jrcXR,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,7,0,1,room0,G,not a person,3,12,EiGsis3ca2vX9QLpE,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,7,0,1,room1,F,"sitting, no arms",3,14,Qu3W23ScTXpnfWBH6,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,7,1,1,room0,G,the weird one,3,13,EiGsis3ca2vX9QLpE,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,7,1,1,room1,H,no arms no legs looking up,6,26,rQDvXHhRzEAAGu52K,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,7,2,1,room0,G,weird looking thing,3,19,EiGsis3ca2vX9QLpE,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,7,2,1,room1,H,no arms no legs,4,15,ZSJyxZ5G9927jrcXR,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,8,0,2,room0,H,standing person,2,15,rQDvXHhRzEAAGu52K,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,8,0,2,room1,G,has arms,2,8,ZSJyxZ5G9927jrcXR,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,8,1,2,room0,H,standing,1,8,ZSJyxZ5G9927jrcXR,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,8,1,2,room1,E,bunny,1,5,Qu3W23ScTXpnfWBH6,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,8,2,2,room0,H,standing one,2,12,Qu3W23ScTXpnfWBH6,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,8,2,2,room1,H,no legs no arms,4,15,rQDvXHhRzEAAGu52K,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,9,0,2,room0,F,sitting persin no ears,4,22,rQDvXHhRzEAAGu52K,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,9,0,2,room1,F,"no arms sitting down, no bunny ears",7,33,ZSJyxZ5G9927jrcXR,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,9,1,2,room0,F,the one sitting no ears,5,23,ZSJyxZ5G9927jrcXR,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,9,1,2,room1,H,no arms looking up,4,18,Qu3W23ScTXpnfWBH6,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,9,2,2,room0,E,bunny ears,2,10,Qu3W23ScTXpnfWBH6,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,9,2,2,room1,E,bunny ears,2,10,rQDvXHhRzEAAGu52K,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,10,0,2,room0,E,sitting person with ears,4,24,rQDvXHhRzEAAGu52K,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,10,0,2,room1,E,bunny ears,2,10,ZSJyxZ5G9927jrcXR,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,10,1,2,room0,G,weird one,2,9,ZSJyxZ5G9927jrcXR,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,10,1,2,room1,G,"weird thing, that weird thing, what",6,31,Qu3W23ScTXpnfWBH6,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,10,2,2,room0,G,weird one,2,9,Qu3W23ScTXpnfWBH6,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,10,2,2,room1,F,"sitting, no ears",3,16,rQDvXHhRzEAAGu52K,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,11,0,2,room0,G,weird thing,2,11,rQDvXHhRzEAAGu52K,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,11,0,2,room1,H,"no arms no legs, looking up",6,25,ZSJyxZ5G9927jrcXR,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,11,1,2,room0,E,sitting with ears,3,17,ZSJyxZ5G9927jrcXR,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,11,1,2,room1,F,sitting NO ears,3,15,Qu3W23ScTXpnfWBH6,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,11,2,2,room0,F,sitting no ears,3,15,Qu3W23ScTXpnfWBH6,EiGsis3ca2vX9QLpE
CbjGXYiEYK62c59ta,11,2,2,room1,G,"weird, running",2,14,rQDvXHhRzEAAGu52K,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,12,0,3,room0,H,standing person,2,15,EiGsis3ca2vX9QLpE,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,12,0,3,room1,G,has arms,2,8,Qu3W23ScTXpnfWBH6,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,12,1,3,room0,G,weird one,2,9,EiGsis3ca2vX9QLpE,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,12,1,3,room1,G,that weird thing,3,16,rQDvXHhRzEAAGu52K,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,12,2,3,room0,H,standing up,2,11,EiGsis3ca2vX9QLpE,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,12,2,3,room1,G,weird running,2,13,ZSJyxZ5G9927jrcXR,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,13,0,3,room0,E,sitting with ears,3,17,EiGsis3ca2vX9QLpE,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,13,0,3,room1,E,bunny ears,2,10,Qu3W23ScTXpnfWBH6,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,13,1,3,room0,F,"sitting, no ears",3,16,EiGsis3ca2vX9QLpE,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,13,1,3,room1,E,bunny ears,2,10,rQDvXHhRzEAAGu52K,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,13,2,3,room0,E,bunny ears,2,10,EiGsis3ca2vX9QLpE,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,13,2,3,room1,E,bunny,1,5,ZSJyxZ5G9927jrcXR,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,14,0,3,room0,G,weird thing,2,11,EiGsis3ca2vX9QLpE,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,14,0,3,room1,F,"sitting down, has legs",4,20,Qu3W23ScTXpnfWBH6,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,14,1,3,room0,E,"sitting, with ears",3,18,EiGsis3ca2vX9QLpE,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,14,1,3,room1,H,no arms no legs looking up,6,26,rQDvXHhRzEAAGu52K,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,14,2,3,room0,F,sitting no ears,3,15,EiGsis3ca2vX9QLpE,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,14,2,3,room1,F,sitting no ears,3,15,ZSJyxZ5G9927jrcXR,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,15,0,3,room0,F,sitting no ears,3,15,EiGsis3ca2vX9QLpE,rQDvXHhRzEAAGu52K
CbjGXYiEYK62c59ta,15,0,3,room1,H,no legs no arms,4,15,Qu3W23ScTXpnfWBH6,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,15,1,3,room0,H,"no arms, no legs",4,16,EiGsis3ca2vX9QLpE,ZSJyxZ5G9927jrcXR
CbjGXYiEYK62c59ta,15,1,3,room1,F,dude that has legs looking up sitting,7,37,rQDvXHhRzEAAGu52K,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,15,2,3,room0,G,weird one,2,9,EiGsis3ca2vX9QLpE,Qu3W23ScTXpnfWBH6
CbjGXYiEYK62c59ta,15,2,3,room1,H,no arms no legs thanks,5,22,ZSJyxZ5G9927jrcXR,rQDvXHhRzEAAGu52K
cGNuegcWYpFzhERdS,0,0,0,room0,E,"so, The object looks like, sad bunny, sitting",8,39,s8yg6tepLJ69GuzxQ,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,0,0,0,room1,E,"The thing is like people facing right direction, with windmills like hat",12,70,n2YifJ8rKzFZHWFnE,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,0,1,0,room0,G,dancing woman,2,13,n2YifJ8rKzFZHWFnE,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,0,1,0,room1,H,"legless man, hi, legless armless, like he's trapped in something",11,58,8ALKyt78tFfcichK5,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,0,2,0,room0,G,dancing woman,2,13,8ALKyt78tFfcichK5,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,0,2,0,room1,F,man sitting facing left,4,23,s8yg6tepLJ69GuzxQ,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,1,1,0,room0,F,"sad man sitting, without ears",5,27,n2YifJ8rKzFZHWFnE,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,1,1,0,room1,G,"dancing woman, ty u2",4,18,8ALKyt78tFfcichK5,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,1,2,0,room0,H,legless man,2,11,8ALKyt78tFfcichK5,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,1,2,0,room1,E,"man sitting facing right´, with bunny ears",8,40,s8yg6tepLJ69GuzxQ,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,2,0,0,room0,H,"like a man, in a cocoon, i dont know, man wrapped in something, yes",14,59,s8yg6tepLJ69GuzxQ,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,2,0,0,room1,G,"its the one facing right, with hands on top, like someone dancing",12,63,n2YifJ8rKzFZHWFnE,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,2,1,0,room0,E,sad bunny,2,9,n2YifJ8rKzFZHWFnE,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,2,1,0,room1,E,bunny,1,5,8ALKyt78tFfcichK5,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,2,2,0,room0,F,sad man,2,7,8ALKyt78tFfcichK5,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,2,2,0,room1,G,dancing emoji,2,13,s8yg6tepLJ69GuzxQ,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,3,0,0,room0,F,"sad man, sitting, good job",5,22,s8yg6tepLJ69GuzxQ,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,3,0,0,room1,F,"the one facing left, sitting",5,26,n2YifJ8rKzFZHWFnE,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,3,1,0,room0,H,legless man,2,11,n2YifJ8rKzFZHWFnE,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,3,1,0,room1,F,sad man sitting,3,15,8ALKyt78tFfcichK5,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,3,2,0,room0,E,sad bunny,2,9,8ALKyt78tFfcichK5,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,3,2,0,room1,H,legless man,2,11,s8yg6tepLJ69GuzxQ,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,4,0,1,room0,H,"hm what happened, did it bug, whatever",7,34,5DC2WsGji9n2GFJbt,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,4,0,1,room1,G,"dancing emoji, ",3,13,8ALKyt78tFfcichK5,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,4,1,1,room0,H,"legless man, why so slow",5,22,5DC2WsGji9n2GFJbt,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,4,1,1,room1,F,"sad man facing left, the app is buggy, yea",9,38,s8yg6tepLJ69GuzxQ,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,4,2,1,room0,F,sad man,2,7,5DC2WsGji9n2GFJbt,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,4,2,1,room1,E,Bunny,1,5,n2YifJ8rKzFZHWFnE,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,5,1,1,room0,G,dancing emoji,2,13,5DC2WsGji9n2GFJbt,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,5,1,1,room1,G,"dancing emoji, yes",3,16,s8yg6tepLJ69GuzxQ,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,5,2,1,room0,E,bunny,1,5,5DC2WsGji9n2GFJbt,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,5,2,1,room1,F,Sitting man facing left,4,23,n2YifJ8rKzFZHWFnE,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,6,0,1,room0,E,bunny,1,5,5DC2WsGji9n2GFJbt,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,6,0,1,room1,H,"the alphabet letter, i",4,20,8ALKyt78tFfcichK5,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,6,1,1,room0,E,sad bunny,2,9,5DC2WsGji9n2GFJbt,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,6,1,1,room1,H,"legless man, or alphabet i",5,24,s8yg6tepLJ69GuzxQ,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,6,2,1,room0,H,legless,1,7,5DC2WsGji9n2GFJbt,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,6,2,1,room1,H,Legless man,2,11,n2YifJ8rKzFZHWFnE,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,7,0,1,room0,G,woman dancing,2,13,5DC2WsGji9n2GFJbt,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,7,0,1,room1,E,sitting looking to the right,5,28,8ALKyt78tFfcichK5,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,7,1,1,room0,F,sad man,2,7,5DC2WsGji9n2GFJbt,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,7,1,1,room1,E,bunny,1,5,s8yg6tepLJ69GuzxQ,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,7,2,1,room0,G,"dancing, ",2,7,5DC2WsGji9n2GFJbt,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,7,2,1,room1,G,Dancing emoji,2,13,n2YifJ8rKzFZHWFnE,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,8,0,2,room0,F,sitting man,2,11,s8yg6tepLJ69GuzxQ,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,8,0,2,room1,G,"dancing emoji, the other pairs so slow",7,36,n2YifJ8rKzFZHWFnE,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,8,1,2,room0,H,legless,1,7,n2YifJ8rKzFZHWFnE,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,8,1,2,room1,H,"legless, or i",3,11,8ALKyt78tFfcichK5,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,8,2,2,room0,G,dancing,1,7,8ALKyt78tFfcichK5,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,8,2,2,room1,F,sitting man looking left,4,24,s8yg6tepLJ69GuzxQ,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,9,0,2,room0,E,bunny,1,5,s8yg6tepLJ69GuzxQ,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,9,0,2,room1,H,alphabet i,2,10,n2YifJ8rKzFZHWFnE,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,9,1,2,room0,E,bunny,1,5,n2YifJ8rKzFZHWFnE,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,9,1,2,room1,E,bunny,1,5,8ALKyt78tFfcichK5,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,9,2,2,room0,E,bunny,1,5,8ALKyt78tFfcichK5,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,9,2,2,room1,E,bunny,1,5,s8yg6tepLJ69GuzxQ,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,10,0,2,room0,G,woman,1,5,s8yg6tepLJ69GuzxQ,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,10,0,2,room1,F,"facing left, why is this buggy, lol",7,31,n2YifJ8rKzFZHWFnE,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,10,1,2,room0,G,dancing woman,2,13,n2YifJ8rKzFZHWFnE,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,10,1,2,room1,G,Dancing woman,2,13,8ALKyt78tFfcichK5,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,10,2,2,room0,F,sad man,2,7,8ALKyt78tFfcichK5,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,10,2,2,room1,G,dancing emoji,2,13,s8yg6tepLJ69GuzxQ,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,11,0,2,room0,H,"arent pictures supposed to change, legless man",7,44,s8yg6tepLJ69GuzxQ,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,11,0,2,room1,E,"sitting, face right",3,19,n2YifJ8rKzFZHWFnE,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,11,1,2,room0,F,sad man,2,7,n2YifJ8rKzFZHWFnE,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,11,1,2,room1,F,Sitting man,2,11,8ALKyt78tFfcichK5,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,11,2,2,room0,H,legless,1,7,8ALKyt78tFfcichK5,5DC2WsGji9n2GFJbt
cGNuegcWYpFzhERdS,11,2,2,room1,H,legless,1,7,s8yg6tepLJ69GuzxQ,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,12,0,3,room0,E,"bunny, this is pretty easy",5,24,5DC2WsGji9n2GFJbt,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,12,0,3,room1,H,alphabet letter,2,15,8ALKyt78tFfcichK5,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,12,1,3,room0,E,bunny,1,5,5DC2WsGji9n2GFJbt,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,12,1,3,room1,G,dancing,1,7,s8yg6tepLJ69GuzxQ,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,12,2,3,room0,G,dance,1,5,5DC2WsGji9n2GFJbt,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,12,2,3,room1,E,Bunny,1,5,n2YifJ8rKzFZHWFnE,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,13,0,3,room0,F,sad man sitting,3,15,5DC2WsGji9n2GFJbt,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,13,0,3,room1,G,"dancing emoji, damn´, i know, sometimes it refreshes, outta nowhere",11,59,8ALKyt78tFfcichK5,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,13,1,3,room0,G,dancing emoji,2,13,5DC2WsGji9n2GFJbt,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,13,1,3,room1,E,bunny,1,5,s8yg6tepLJ69GuzxQ,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,13,2,3,room0,F,sad man,2,7,5DC2WsGji9n2GFJbt,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,13,2,3,room1,F,Sitting man looking left,4,24,n2YifJ8rKzFZHWFnE,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,14,0,3,room0,H,legless,1,7,5DC2WsGji9n2GFJbt,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,14,0,3,room1,E,sitting face right,3,18,8ALKyt78tFfcichK5,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,14,1,3,room0,F,sad man´,3,8,5DC2WsGji9n2GFJbt,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,14,1,3,room1,F,sad man,2,7,s8yg6tepLJ69GuzxQ,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,14,2,3,room0,H,legless,1,7,5DC2WsGji9n2GFJbt,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,14,2,3,room1,G,Dancing emoji,2,13,n2YifJ8rKzFZHWFnE,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,15,0,3,room0,G,dancing woman,2,13,5DC2WsGji9n2GFJbt,s8yg6tepLJ69GuzxQ
cGNuegcWYpFzhERdS,15,0,3,room1,F,sitting left,2,12,8ALKyt78tFfcichK5,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,15,1,3,room0,H,"legles, legless",2,13,5DC2WsGji9n2GFJbt,n2YifJ8rKzFZHWFnE
cGNuegcWYpFzhERdS,15,1,3,room1,H,legless,1,7,s8yg6tepLJ69GuzxQ,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,15,2,3,room0,E,bunny,1,5,5DC2WsGji9n2GFJbt,8ALKyt78tFfcichK5
cGNuegcWYpFzhERdS,15,2,3,room1,H,Legless,1,7,n2YifJ8rKzFZHWFnE,s8yg6tepLJ69GuzxQ
CjJsbbMomSi4dHiNp,0,0,0,room1,E,the one with 90 degree on left,7,30,hPQF45fFkxYyWa9yi,XFHb4aQTy24MTYXyv
CjJsbbMomSi4dHiNp,0,1,0,room0,E,"hey !, it looks like it has bunny ears, triangle bottom the a square head, yes!",17,73,hPQF45fFkxYyWa9yi,WTtWh2MP4vWmF9CMf
CjJsbbMomSi4dHiNp,0,1,0,room1,G,"ok so it looks like a hook on both sides with a square on the top, or someone kicking something",20,93,XFHb4aQTy24MTYXyv,vJ5WeTgtC8GwGr35b
CjJsbbMomSi4dHiNp,0,2,0,room0,F,"hey!, it looks like a man sitting from the side, it has a square head and legs tucked in, YES!, the simple shape i call a chili, it looks like that or a bean",36,147,XFHb4aQTy24MTYXyv,WTtWh2MP4vWmF9CMf
CjJsbbMomSi4dHiNp,0,2,0,room1,G,"its like deer from behind, hard shape, hi!",9,38,vJ5WeTgtC8GwGr35b,hPQF45fFkxYyWa9yi
CjJsbbMomSi4dHiNp,1,0,0,room0,F,"Hey Hera it looks like a man sitting against a wall, with his legs slightly tucked in and head looking down",21,105,vJ5WeTgtC8GwGr35b,WTtWh2MP4vWmF9CMf
CjJsbbMomSi4dHiNp,1,0,0,room1,F,the one which looks like a man sitting from side,10,48,hPQF45fFkxYyWa9yi,XFHb4aQTy24MTYXyv
CjJsbbMomSi4dHiNp,1,1,0,room0,H,"okay it's the one that looks like a chili, or bean with a square on top, the simplest shape, s'okay!",23,94,hPQF45fFkxYyWa9yi,WTtWh2MP4vWmF9CMf
CjJsbbMomSi4dHiNp,1,1,0,room1,E,ok this is rabbit,4,17,XFHb4aQTy24MTYXyv,vJ5WeTgtC8GwGr35b
CjJsbbMomSi4dHiNp,1,2,0,room0,H,"it's the simplest shape, the chili looking one, or bean!, with a square up top, yes!",19,78,XFHb4aQTy24MTYXyv,WTtWh2MP4vWmF9CMf
CjJsbbMomSi4dHiNp,1,2,0,room1,E,"its like rabbit, yes, Nice",5,22,vJ5WeTgtC8GwGr35b,hPQF45fFkxYyWa9yi
CjJsbbMomSi4dHiNp,2,0,0,room0,H,"it looks like the bean shaped one with a square on top, the simplest one, yes!",17,74,vJ5WeTgtC8GwGr35b,WTtWh2MP4vWmF9CMf
CjJsbbMomSi4dHiNp,2,0,0,room1,H,"man sitting from front, pick please",6,33,hPQF45fFkxYyWa9yi,XFHb4aQTy24MTYXyv
CjJsbbMomSi4dHiNp,2,1,0,room0,F,"okay it's the one that looks like a man sitting down, with a square head and legs pushed up, yes!",22,93,hPQF45fFkxYyWa9yi,WTtWh2MP4vWmF9CMf
CjJsbbMomSi4dHiNp,2,1,0,room1,F,"this is a man with the fatter body sitting down, yh",11,49,XFHb4aQTy24MTYXyv,vJ5WeTgtC8GwGr35b
CjJsbbMomSi4dHiNp,2,2,0,room0,E,"it looks like a rabiit!, yeah, with little bunny ears up top, square head",15,67,XFHb4aQTy24MTYXyv,WTtWh2MP4vWmF9CMf
CjJsbbMomSi4dHiNp,2,2,0,room1,F,"sitting man from SIDE, Yea, nice!, hahha, yes!",10,42,vJ5WeTgtC8GwGr35b,hPQF45fFkxYyWa9yi
CjJsbbMomSi4dHiNp,3,0,0,room0,G,"okay it's the most complex shaped one, with two hooks pointing right, then the square and bottom pointing left, yes!",22,110,vJ5WeTgtC8GwGr35b,WTtWh2MP4vWmF9CMf
CjJsbbMomSi4dHiNp,3,0,0,room1,G,"rabbit but without 90 degree angle, are you here",9,46,hPQF45fFkxYyWa9yi,XFHb4aQTy24MTYXyv
CjJsbbMomSi4dHiNp,3,1,0,room0,G,"okay it's the most complex shape, two hooks pointing right and square and one hook at the bottom, pointing left, woo, its like deer",25,123,hPQF45fFkxYyWa9yi,WTtWh2MP4vWmF9CMf
CjJsbbMomSi4dHiNp,3,1,0,room1,H,"this looks like a chili pepper, man from the frontal view",11,55,XFHb4aQTy24MTYXyv,vJ5WeTgtC8GwGr35b
CjJsbbMomSi4dHiNp,3,2,0,room0,G,"okay it's the most complex shape, two hooks to the right, one hook at the bottom and square head, what should we call this, the complex one",28,131,XFHb4aQTy24MTYXyv,WTtWh2MP4vWmF9CMf
